r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R0829,P0467,D0728,2020-07-05 15:27:07,1,2020-07-05 15:53:30,Geeta Bhawan,Scheme No. 54,7,Y,Sudama Nagar,17,24,2020-07-05 16:26:07,120,0,NA,NA,0,online,credit card,Y,cash,completed,4.1,V0311,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,120.0
R0830,P0755,D0554,2020-10-30 01:19:07,1,2020-10-30 01:37:25,Annapurna Road,Old Palasia,11,Y,Scheme No. 54,15,26,2020-10-30 01:49:21,130,10,NA,NA,0,cash,cash,N,same mode,completed,2.5,V0423,Mid Night,32.5,['C0383'],Y,C0383,15.0,19.5,153.0
R0831,P0155,D0317,2020-12-10 20:02:20,1,2020-12-10 20:30:34,Rajendra Nagar,Manorama Ganj,13,N,location not changed,0,13,2020-12-10 20:42:14,65,20,NA,NA,0,online,debit card,N,same mode,completed,3.9,V0361,Night,0.0,['C0016'],Y,C0016,5.0,3.25,81.75
R0832,P0762,D0385,2020-10-08 04:38:23,1,2020-10-08 05:02:33,Geeta Bhawan,Rajendra Nagar,17,N,location not changed,0,17,2020-10-08 05:56:58,85,20,NA,NA,0,cash,cash,N,same mode,completed,1.3,V0612,Early Morning,21.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,126.25
R0833,P0766,D0118,2020-10-07 17:09:54,1,2020-10-07 17:32:07,South Tukoganj,Scheme No. 54,7,Y,Geeta Bhawan,12,19,2020-10-07 17:44:14,95,0,NA,NA,0,online,credit card,N,same mode,completed,4.8,V0699,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R0834,P0456,D0415,2020-11-22 09:29:08,1,2020-11-22 09:49:46,Manorama Ganj,Bicholi Mardana],17,Y,South Tukoganj,17,34,2020-11-22 10:11:33,170,50,NA,NA,0,cash,cash,Y,online,completed,1.3,V0154,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,220.0
R0835,P0094,D0128,2020-12-10 16:18:15,0,NA,New Palasia,Khandwa Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0296,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0836,P0747,D0034,2020-12-05 16:27:40,1,2020-12-05 16:50:03,Rajendra Nagar,Scheme No. 54,17,N,location not changed,0,17,2020-12-05 17:34:58,85,0,NA,NA,0,online,debit card,Y,cash,pending,1.5,V0150,Evening,0.0,['C0385'],Y,C0385,15.0,12.75,72.25
R0837,P0134,D0491,2020-09-04 17:56:06,1,2020-09-04 18:26:01,Palasia,Khandwa Road,20,Y,New Palasia,9,29,2020-09-04 19:11:46,145,10,NA,NA,0,online,upi,N,same mode,completed,1.5,V0253,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,155.0
R0838,P0243,D0737,2020-03-05 22:02:06,1,2020-03-05 22:22:06,Bicholi Mardana],Silicon City (Rau),15,Y,South Tukoganj,14,29,2020-03-05 23:05:01,145,50,NA,NA,0,cash,cash,N,same mode,completed,1.1,V0305,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,195.0
R0839,P0462,D0423,2020-05-04 18:04:49,0,NA,Bengali Square,South Tukoganj,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0412,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0840,P0567,D0495,2020-02-12 06:34:25,0,NA,Rajendra Nagar,Scheme No. 54,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0586,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0841,P0862,D0597,2020-08-24 18:08:52,1,2020-08-24 18:28:17,Old Palasia,Rajendra Nagar,15,N,location not changed,0,15,2020-08-24 19:22:31,75,0,NA,NA,0,online,wallet,N,same mode,pending,1.8,V0321,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R0842,P0712,D0635,2020-05-19 22:08:15,0,NA,Sudama Nagar,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0113,Night,0.0,['C0010'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0843,P0062,D0087,2020-05-15 17:50:59,1,2020-05-15 18:19:28,Rau,Old Palasia,3,N,location not changed,0,3,2020-05-15 18:52:46,15,50,NA,NA,0,online,upi,N,same mode,completed,4.2,V0395,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R0844,P0864,D0616,2020-01-08 23:19:45,0,NA,Palasia,South Tukoganj,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0654,Night,0.0,['C0386'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0845,P0320,D0085,2020-03-21 14:20:52,1,2020-03-21 14:46:34,Annapurna Road,Navlakha,7,N,location not changed,0,7,2020-03-21 15:34:57,35,0,NA,NA,0,online,wallet,N,same mode,pending,1.0,V0393,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R0846,P0271,D0829,2020-05-11 12:57:22,1,2020-05-11 13:14:56,Rajendra Nagar,Annapurna Road,6,Y,AB Road (Agra Bombay Road),2,8,2020-05-11 13:26:11,40,50,NA,NA,0,online,credit card,N,same mode,completed,2.4,V0470,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R0847,P0180,D0229,2020-05-28 18:06:21,1,2020-05-28 18:32:02,Manorama Ganj,Khandwa Road,16,Y,New Palasia,5,21,2020-05-28 18:58:26,105,0,NA,NA,0,online,wallet,Y,cash,completed,1.2,V0102,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,105.0
R0848,P0570,D0435,2020-06-27 12:59:57,0,NA,Bicholi Mardana],Manorama Ganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0556,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0849,P0548,D0057,2020-07-27 01:20:31,1,2020-07-27 01:46:52,Nipania,Rau,15,Y,Rajendra Nagar,18,33,2020-07-27 01:57:58,165,10,NA,NA,0,cash,cash,N,same mode,completed,1.9,V0424,Mid Night,41.25,"['C0228', 'C0395']",Y,C0228,15.0,24.75,191.5
R0850,P0920,D0491,2020-07-13 14:27:27,0,NA,Bengali Square,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0253,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0851,P0477,D0256,2020-10-11 22:11:27,1,2020-10-11 22:26:29,Sudama Nagar,Navlakha,11,N,location not changed,0,11,2020-10-11 23:26:16,55,0,NA,NA,0,cash,cash,N,same mode,completed,3.0,V0389,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,55.0
R0852,P0236,D0296,2020-12-03 17:57:57,1,2020-12-03 18:25:52,Bicholi Mardana],Bhawarkuan,15,Y,Bicholi Mardana],20,35,2020-12-03 18:53:35,175,50,NA,NA,0,online,credit card,N,same mode,pending,3.7,V0198,Evening,0.0,['C0072'],Y,C0072,20.0,35.0,190.0
R0853,P0111,D0065,2020-11-10 03:26:47,1,2020-11-10 03:46:36,Rau,Navlakha,4,Y,Vijay Nagar,11,15,2020-11-10 04:08:39,75,0,NA,NA,0,online,wallet,N,same mode,completed,1.7,V0120,Mid Night,18.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,93.75
R0854,P0659,D0341,2020-03-17 13:22:45,0,NA,AB Road (Agra Bombay Road),South Tukoganj,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0811,Noon,0.0,"['C0129', 'C0440']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0855,P0542,D0521,2020-09-30 16:26:22,0,NA,Bicholi Mardana],Scheme No. 54,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0533,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0856,P0573,D0702,2020-05-17 12:51:37,0,NA,Navlakha,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0444,Noon,0.0,['C0301'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0857,P0299,D0688,2020-09-12 00:18:08,1,2020-09-12 00:41:03,Bhawarkuan,New Palasia,18,Y,Rau,16,34,2020-09-12 00:54:14,170,20,NA,NA,0,cash,cash,N,same mode,completed,1.3,V0625,Mid Night,42.5,['C0056'],Y,C0056,20.0,34.0,198.5
R0858,P0697,D0638,2020-08-24 12:45:32,1,2020-08-24 13:11:37,Rau,Vijay Nagar,14,Y,Manorama Ganj,9,23,2020-08-24 13:56:41,115,20,NA,NA,0,cash,cash,N,same mode,completed,4.4,V0365,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,135.0
R0859,P0450,D0640,2020-10-18 10:14:57,1,2020-10-18 10:41:24,Old Palasia,Bicholi Mardana],17,Y,Rau,4,21,2020-10-18 11:24:32,105,50,NA,NA,0,online,wallet,N,same mode,pending,2.7,V0221,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,155.0
R0860,P0043,D0089,2020-07-18 09:29:14,0,NA,Geeta Bhawan,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0752,Morning,0.0,"['C0345', 'C0380']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0861,P0584,D0513,2020-04-11 21:03:58,1,2020-04-11 21:27:46,Silicon City (Rau),Rau,8,Y,Nipania,2,10,2020-04-11 21:48:33,50,50,NA,NA,0,online,credit card,N,same mode,completed,3.7,V0413,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R0862,P0043,D0697,2020-07-06 06:14:52,0,NA,Navlakha,Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0778,Early Morning,0.0,"['C0345', 'C0380']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0863,P0893,D0338,2020-01-31 11:37:43,1,2020-01-31 12:07:26,Silicon City (Rau),Nipania,13,Y,New Palasia,11,24,2020-01-31 12:42:11,120,0,NA,NA,0,online,debit card,N,same mode,pending,4.6,V0487,Morning,0.0,['C0433'],N,No coupon_used,0.0,0.0,120.0
R0864,P0566,D0806,2020-02-19 01:46:04,1,2020-02-19 02:02:24,New Palasia,South Tukoganj,12,Y,Nipania,8,20,2020-02-19 02:28:20,100,0,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0660,Mid Night,25.0,['C0539'],Y,C0539,5.0,5.0,120.0
R0865,P0328,D0085,2020-02-24 22:50:45,1,2020-02-24 23:15:00,New Palasia,Rau,14,N,location not changed,0,14,2020-02-24 23:42:18,70,0,NA,NA,0,cash,cash,N,same mode,completed,5.0,V0393,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R0866,P0467,D0288,2020-04-05 16:47:07,1,2020-04-05 17:05:47,Silicon City (Rau),Khandwa Road,2,N,location not changed,0,2,2020-04-05 17:29:18,10,50,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0024,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R0867,P0846,D0750,2020-01-15 23:04:59,0,NA,Geeta Bhawan,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0511,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0868,P0933,D0476,2020-12-06 02:26:52,1,2020-12-06 02:46:49,Navlakha,Sudama Nagar,9,Y,Rau,5,14,2020-12-06 03:45:07,70,0,NA,NA,0,online,upi,N,same mode,completed,1.5,V0376,Mid Night,17.5,['C0111'],Y,C0111,20.0,14.0,73.5
R0869,P0654,D0096,2020-05-07 09:32:24,1,2020-05-07 09:59:16,Geeta Bhawan,Vijay Nagar,7,N,location not changed,0,7,2020-05-07 10:32:28,35,0,NA,NA,0,cash,cash,N,same mode,completed,4.9,V0645,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R0870,P0766,D0107,2020-12-21 02:05:39,0,NA,Nipania,Navlakha,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0067,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0871,P0125,D0696,2020-10-18 09:34:09,0,NA,Rau,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0050,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0872,P0823,D0200,2020-08-24 03:42:08,1,2020-08-24 04:07:58,Geeta Bhawan,Rau,13,N,location not changed,0,13,2020-08-24 04:25:41,65,50,NA,NA,0,cash,cash,N,same mode,completed,2.6,V0836,Mid Night,16.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,131.25
R0873,P0348,D0384,2020-02-16 21:43:03,0,NA,Annapurna Road,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0146,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0874,P0708,D0391,2020-05-29 02:39:50,1,2020-05-29 03:03:57,Old Palasia,Khandwa Road,14,Y,New Palasia,20,34,2020-05-29 03:51:28,170,50,NA,NA,0,cash,cash,N,same mode,completed,2.7,V0789,Mid Night,42.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,262.5
R0875,P0509,D0156,2020-04-04 01:49:05,0,NA,Annapurna Road,South Tukoganj,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0835,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0876,P0829,D0565,2020-05-03 01:19:38,0,NA,Nipania,Annapurna Road,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0740,Mid Night,0.0,['C0308'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0877,P0404,D0401,2020-07-07 08:28:27,0,NA,Bicholi Mardana],Rajendra Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0584,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0878,P0799,D0280,2020-06-14 05:34:05,1,2020-06-14 05:50:48,Bengali Square,Nipania,14,Y,Manorama Ganj,17,31,2020-06-14 06:38:11,155,50,NA,NA,0,cash,cash,Y,online,completed,5.0,V0443,Early Morning,38.75,['C0299'],Y,C0299,20.0,31.0,212.75
R0879,P0522,D0796,2020-02-26 12:41:34,0,NA,Khandwa Road,Nipania,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0043,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0880,P0810,D0621,2020-11-03 19:40:32,1,2020-11-03 19:57:40,Rajendra Nagar,Bicholi Mardana],7,N,location not changed,0,7,2020-11-03 20:23:55,35,10,NA,NA,0,cash,cash,N,same mode,completed,3.2,V0381,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,45.0
R0881,P0062,D0565,2020-04-07 09:48:27,1,2020-04-07 10:14:39,Khandwa Road,Rajendra Nagar,4,N,location not changed,0,4,2020-04-07 10:45:44,20,20,NA,NA,0,online,credit card,N,same mode,completed,1.4,V0740,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,40.0
R0882,P0720,D0209,2020-10-26 12:46:20,1,2020-10-26 13:03:46,Scheme No. 54,Bicholi Mardana],11,N,location not changed,0,11,2020-10-26 13:19:15,55,50,NA,NA,0,online,debit card,N,same mode,completed,2.9,V0355,Noon,0.0,"['C0024', 'C0274']",N,No coupon_used,0.0,0.0,105.0
R0883,P0982,D0824,2020-07-20 11:57:43,1,2020-07-20 12:19:17,Bhawarkuan,Palasia,16,Y,Vijay Nagar,12,28,2020-07-20 12:35:31,140,10,NA,NA,0,online,wallet,N,same mode,completed,3.9,V0119,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R0884,P0206,D0046,2020-10-18 18:02:37,1,2020-10-18 18:20:39,Sudama Nagar,Scheme No. 54,20,N,location not changed,0,20,2020-10-18 19:01:34,100,20,NA,NA,0,online,debit card,N,same mode,completed,4.2,V0165,Evening,0.0,['C0547'],N,No coupon_used,0.0,0.0,120.0
R0885,P0515,D0468,2020-07-01 23:45:49,1,2020-07-02 00:11:59,Nipania,Bhawarkuan,9,N,location not changed,0,9,2020-07-02 00:32:41,45,0,NA,NA,0,online,wallet,N,same mode,pending,3.0,V0753,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,45.0
R0886,P0772,D0758,2020-04-10 22:45:27,1,2020-04-10 23:13:40,Manorama Ganj,Vijay Nagar,2,Y,Bicholi Mardana],2,4,2020-04-10 23:38:15,20,50,NA,NA,0,online,upi,N,same mode,completed,2.0,V0760,Night,0.0,['C0012'],N,No coupon_used,0.0,0.0,70.0
R0887,P0524,D0597,2020-02-29 02:13:37,1,2020-02-29 02:30:29,Navlakha,Annapurna Road,14,Y,Manorama Ganj,4,18,2020-02-29 03:09:48,90,20,NA,NA,0,cash,cash,N,same mode,completed,3.8,V0321,Mid Night,22.5,['C0359'],Y,C0359,5.0,4.5,128.0
R0888,P0673,D0212,2020-06-14 22:07:18,1,2020-06-14 22:35:19,Bicholi Mardana],Rau,11,N,location not changed,0,11,2020-06-14 23:13:02,55,50,NA,NA,0,cash,cash,N,same mode,completed,2.8,V0336,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,105.0
R0889,P0719,D0345,2020-01-02 20:04:14,1,2020-01-02 20:20:42,Nipania,Rau,15,N,location not changed,0,15,2020-01-02 20:54:47,75,0,NA,NA,0,online,wallet,N,same mode,pending,4.8,V0721,Night,0.0,['C0110'],Y,C0110,15.0,11.25,63.75
R0890,P0210,D0763,2020-10-06 07:56:54,0,NA,Nipania,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0415,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0891,P0296,D0397,2020-01-13 03:00:47,0,NA,South Tukoganj,Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0535,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0892,P0014,D0791,2020-02-28 10:48:02,0,NA,Scheme No. 54,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0366,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0893,P0123,D0611,2020-08-17 01:30:04,1,2020-08-17 01:58:39,Rajendra Nagar,AB Road (Agra Bombay Road),10,Y,Vijay Nagar,15,25,2020-08-17 02:33:35,125,50,NA,NA,0,online,wallet,N,same mode,pending,4.2,V0689,Mid Night,31.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,206.25
R0894,P0424,D0574,2020-07-26 22:19:41,0,NA,Khandwa Road,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0172,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0895,P0895,D0182,2020-05-03 04:23:10,1,2020-05-03 04:40:27,Silicon City (Rau),Bengali Square,15,Y,Sudama Nagar,9,24,2020-05-03 05:09:12,120,10,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0291,Early Morning,30.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,160.0
R0896,P0774,D0187,2020-02-20 23:02:07,1,2020-02-20 23:22:17,Manorama Ganj,Vijay Nagar,8,Y,Khandwa Road,18,26,2020-02-20 23:55:03,130,50,NA,NA,0,online,wallet,N,same mode,completed,4.3,V0372,Night,0.0,['C0387'],Y,C0387,15.0,19.5,160.5
R0897,P0704,D0321,2020-06-26 15:51:46,1,2020-06-26 16:13:52,Bengali Square,South Tukoganj,13,N,location not changed,0,13,2020-06-26 17:10:19,65,0,NA,NA,0,cash,cash,Y,online,completed,3.9,V0133,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R0898,P0298,D0523,2020-08-05 22:13:26,1,2020-08-05 22:39:43,Silicon City (Rau),Rau,20,N,location not changed,0,20,2020-08-05 23:13:06,100,20,NA,NA,0,online,credit card,N,same mode,completed,3.1,V0016,Night,0.0,['C0533'],Y,C0533,15.0,15.0,105.0
R0899,P0371,D0649,2020-11-12 07:52:20,1,2020-11-12 08:12:26,Rau,South Tukoganj,12,N,location not changed,0,12,2020-11-12 08:22:55,60,0,NA,NA,0,cash,cash,N,same mode,completed,2.4,V0807,Early Morning,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R0900,P0354,D0490,2020-06-05 20:23:57,1,2020-06-05 20:48:46,Rajendra Nagar,Vijay Nagar,17,Y,Bicholi Mardana],12,29,2020-06-05 21:09:34,145,0,NA,NA,0,cash,cash,N,same mode,completed,1.2,V0606,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,145.0
R0901,P0112,D0841,2020-10-30 22:36:34,0,NA,Annapurna Road,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0647,Night,0.0,['C0590'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0902,P0929,D0599,2020-06-30 03:13:40,1,2020-06-30 03:37:32,Bengali Square,Rajendra Nagar,19,N,location not changed,0,19,2020-06-30 04:01:38,95,0,NA,NA,0,online,wallet,N,same mode,failed,3.8,V0410,Mid Night,23.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,118.75
R0903,P0612,D0202,2020-07-11 11:23:25,1,2020-07-11 11:49:31,Vijay Nagar,South Tukoganj,8,Y,Rajendra Nagar,3,11,2020-07-11 12:46:06,55,0,NA,NA,0,cash,cash,N,same mode,completed,2.0,V0596,Morning,0.0,"['C0346', 'C0448']",Y,C0346,15.0,8.25,46.75
R0904,P0389,D0463,2020-05-16 02:50:53,1,2020-05-16 03:17:07,Palasia,Vijay Nagar,4,Y,Navlakha,14,18,2020-05-16 03:30:22,90,20,NA,NA,0,online,upi,Y,cash,completed,1.7,V0222,Mid Night,22.5,['C0214'],N,No coupon_used,0.0,0.0,132.5
R0905,P0520,D0692,2020-03-09 13:53:20,0,NA,Rau,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0371,Noon,0.0,['C0466'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0906,P0421,D0414,2020-05-02 09:19:06,1,2020-05-02 09:37:56,Bhawarkuan,Rajendra Nagar,5,N,location not changed,0,5,2020-05-02 10:34:21,25,20,NA,NA,0,online,upi,N,same mode,completed,4.5,V0194,Morning,0.0,['C0591'],N,No coupon_used,0.0,0.0,45.0
R0907,P0178,D0494,2020-10-12 06:02:56,0,NA,Nipania,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0269,Early Morning,0.0,['C0341'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0908,P0694,D0566,2020-11-01 02:53:51,0,NA,Rau,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0060,Mid Night,0.0,"['C0005', 'C0317', 'C0400']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0909,P0355,D0157,2020-11-04 05:20:59,1,2020-11-04 05:37:43,Bicholi Mardana],Bengali Square,7,N,location not changed,0,7,2020-11-04 06:28:28,35,20,NA,NA,0,online,debit card,N,same mode,completed,4.8,V0064,Early Morning,8.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,63.75
R0910,P0282,D0104,2020-12-27 00:35:13,1,2020-12-27 01:01:36,Bhawarkuan,Scheme No. 54,12,N,location not changed,0,12,2020-12-27 01:50:43,60,0,NA,NA,0,online,debit card,N,same mode,failed,3.0,V0820,Mid Night,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R0911,P0690,D0615,2020-05-03 09:08:00,0,NA,Bhawarkuan,Vijay Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0220,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0912,P0647,D0064,2020-04-18 00:08:09,1,2020-04-18 00:31:39,Rajendra Nagar,Navlakha,5,N,location not changed,0,5,2020-04-18 01:21:01,25,50,NA,NA,0,cash,cash,N,same mode,completed,2.9,V0274,Mid Night,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,81.25
R0913,P0374,D0091,2020-07-31 12:03:04,1,2020-07-31 12:23:38,Scheme No. 54,Annapurna Road,4,Y,Bengali Square,14,18,2020-07-31 13:11:16,90,20,NA,NA,0,online,debit card,N,same mode,completed,3.2,V0041,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R0914,P0995,D0543,2020-05-21 23:01:54,1,2020-05-21 23:29:54,Scheme No. 54,Palasia,14,N,location not changed,0,14,2020-05-22 00:27:35,70,20,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0401,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R0915,P0517,D0388,2020-01-28 03:20:37,1,2020-01-28 03:43:18,Vijay Nagar,Geeta Bhawan,13,Y,Vijay Nagar,11,24,2020-01-28 04:14:16,120,20,NA,NA,0,cash,cash,N,same mode,completed,4.9,V0324,Mid Night,30.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,170.0
R0916,P0774,D0493,2020-08-20 17:38:38,1,2020-08-20 18:07:47,Bicholi Mardana],Old Palasia,7,Y,Vijay Nagar,14,21,2020-08-20 18:51:04,105,20,NA,NA,0,online,debit card,N,same mode,pending,3.5,V0277,Evening,0.0,['C0387'],N,No coupon_used,0.0,0.0,125.0
R0917,P0065,D0738,2020-10-03 23:26:07,1,2020-10-03 23:51:51,AB Road (Agra Bombay Road),Silicon City (Rau),20,Y,Annapurna Road,2,22,2020-10-04 00:27:17,110,0,NA,NA,0,online,credit card,Y,cash,completed,1.7,V0149,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R0918,P0088,D0555,2020-07-08 04:11:11,1,2020-07-08 04:38:57,Bhawarkuan,AB Road (Agra Bombay Road),5,N,location not changed,0,5,2020-07-08 05:19:38,25,20,NA,NA,0,cash,cash,Y,online,completed,4.9,V0552,Early Morning,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,51.25
