r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R4061,P1219,D1218,2021-09-20 08:14:25,0,NA,Nipania,South Tukoganj,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V1467,Morning,0.0,['C0650'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4062,P1574,D1444,2021-06-22 11:50:03,1,2021-06-22 12:05:22,Nipania,Rau,13,N,location not changed,0,13,2021-06-22 12:25:51,65,20,NA,NA,0,cash,cash,N,same mode,completed,4.3,V0887,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R4063,P1975,D1638,2021-05-19 03:31:32,1,2021-05-19 03:56:00,Bicholi Mardana],Rau,9,N,location not changed,0,9,2021-05-19 04:12:34,45,20,NA,NA,0,cash,cash,N,same mode,completed,5.0,V1454,Mid Night,11.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,76.25
R4064,P1167,D1466,2021-11-26 13:33:26,1,2021-11-26 14:00:26,Rajendra Nagar,Bengali Square,9,Y,South Tukoganj,2,11,2021-11-26 14:32:49,55,0,NA,NA,0,cash,cash,N,same mode,completed,1.0,V0919,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,55.0
R4065,P1230,D0927,2021-08-11 04:26:38,0,NA,Old Palasia,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1268,Early Morning,0.0,"['C1029', 'C1328']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R4066,P1387,D0920,2021-04-29 19:33:35,1,2021-04-29 19:56:16,Rajendra Nagar,AB Road (Agra Bombay Road),10,Y,Old Palasia,8,18,2021-04-29 20:31:29,90,50,NA,NA,0,online,upi,N,same mode,completed,2.3,V1691,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,140.0
R4067,P2020,D1240,2021-05-11 10:24:46,0,NA,Vijay Nagar,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0991,Morning,0.0,['C1068'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4068,P1712,D1199,2021-02-14 06:30:38,0,NA,Silicon City (Rau),Palasia,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0999,Early Morning,0.0,['C1022'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4069,P1547,D1285,2021-10-06 09:29:38,0,NA,Bhawarkuan,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1723,Morning,0.0,['C1077'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4070,P1873,D1676,2021-11-19 12:54:58,1,2021-11-19 13:23:29,Vijay Nagar,Rajendra Nagar,3,N,location not changed,0,3,2021-11-19 14:08:06,15,10,NA,NA,0,online,wallet,N,same mode,completed,3.7,V1470,Noon,0.0,['C0841'],N,No coupon_used,0.0,0.0,25.0
R4071,P1351,D1096,2021-01-27 01:12:41,1,2021-01-27 01:34:38,New Palasia,AB Road (Agra Bombay Road),6,N,location not changed,0,6,2021-01-27 01:55:30,30,0,NA,NA,0,cash,cash,N,same mode,completed,4.0,V1507,Mid Night,7.5,['C0970'],N,No coupon_used,0.0,0.0,37.5
R4072,P2197,D1479,2021-11-29 07:16:08,1,2021-11-29 07:33:41,Bhawarkuan,Bengali Square,8,N,location not changed,0,8,2021-11-29 07:45:09,40,0,NA,NA,0,cash,cash,N,same mode,completed,4.8,V1166,Early Morning,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R4073,P1456,D1085,2021-08-20 21:27:17,1,2021-08-20 21:53:55,Bengali Square,Rajendra Nagar,2,Y,Rau,2,4,2021-08-20 22:31:51,20,50,NA,NA,0,online,wallet,Y,cash,completed,3.6,V1150,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R4074,P2069,D1563,2021-07-22 20:28:34,0,NA,Bengali Square,New Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1338,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4075,P1224,D1190,2021-12-02 14:33:29,0,NA,South Tukoganj,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1225,Noon,0.0,['C0859'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4076,P2056,D1396,2021-11-11 12:39:02,1,2021-11-11 12:57:52,AB Road (Agra Bombay Road),Navlakha,18,N,location not changed,0,18,2021-11-11 13:41:17,90,50,NA,NA,0,cash,cash,N,same mode,completed,1.8,V1123,Noon,0.0,['C1326'],Y,C1326,15.0,13.5,126.5
R4077,P1153,D1299,2021-08-26 22:50:31,0,NA,Bicholi Mardana],Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1661,Night,0.0,['C1239'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4078,P1249,D0914,2021-03-11 13:11:32,1,2021-03-11 13:28:57,Manorama Ganj,Rau,10,N,location not changed,0,10,2021-03-11 14:26:39,50,20,NA,NA,0,cash,cash,N,same mode,completed,1.5,V1669,Noon,0.0,['C0995'],Y,C0995,20.0,10.0,60.0
R4079,P1853,D1385,2021-06-10 02:15:14,1,2021-06-10 02:33:20,Bengali Square,Sudama Nagar,13,Y,Khandwa Road,8,21,2021-06-10 03:06:13,105,20,NA,NA,0,online,debit card,N,same mode,completed,1.2,V0907,Mid Night,26.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,151.25
R4080,P1462,D1201,2021-05-06 07:03:43,0,NA,Annapurna Road,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1106,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4081,P1215,D1339,2021-08-12 02:45:22,0,NA,Old Palasia,Bengali Square,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1013,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4082,P1691,D1683,2021-02-12 11:18:47,1,2021-02-12 11:38:18,Annapurna Road,Rau,15,N,location not changed,0,15,2021-02-12 12:10:43,75,50,NA,NA,0,cash,cash,N,same mode,completed,1.7,V1116,Morning,0.0,['C1373'],N,No coupon_used,0.0,0.0,125.0
R4083,P1804,D1725,2021-01-16 01:07:05,1,2021-01-16 01:28:21,Rau,Scheme No. 54,4,N,location not changed,0,4,2021-01-16 02:00:29,20,50,NA,NA,0,online,credit card,Y,cash,completed,2.0,V1202,Mid Night,5.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R4084,P1379,D1171,2021-04-23 13:47:55,0,NA,Bhawarkuan,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1410,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4085,P1514,D1305,2021-01-12 18:27:45,1,2021-01-12 18:43:17,South Tukoganj,New Palasia,8,N,location not changed,0,8,2021-01-12 19:35:38,40,10,NA,NA,0,cash,cash,N,same mode,completed,4.9,V1486,Evening,0.0,"['C0634', 'C1040']",N,No coupon_used,0.0,0.0,50.0
R4086,P1604,D1684,2021-09-18 18:42:29,1,2021-09-18 19:09:01,AB Road (Agra Bombay Road),Rau,11,N,location not changed,0,11,2021-09-18 19:37:30,55,20,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0946,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R4087,P2017,D1047,2021-03-18 03:09:13,1,2021-03-18 03:34:27,Scheme No. 54,Bengali Square,20,Y,Rajendra Nagar,5,25,2021-03-18 03:48:41,125,0,NA,NA,0,online,debit card,N,same mode,pending,1.6,V0868,Mid Night,31.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,156.25
R4088,P1981,D1700,2021-11-11 06:41:07,0,NA,Vijay Nagar,South Tukoganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1745,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4089,P1310,D1424,2021-12-16 06:08:54,1,2021-12-16 06:35:58,Manorama Ganj,Rau,20,N,location not changed,0,20,2021-12-16 07:16:22,100,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V0883,Early Morning,25.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,175.0
R4090,P2175,D1385,2021-03-03 10:14:37,1,2021-03-03 10:32:26,Old Palasia,Manorama Ganj,6,N,location not changed,0,6,2021-03-03 11:21:37,30,10,NA,NA,0,online,credit card,N,same mode,completed,2.0,V0907,Morning,0.0,['C0880'],Y,C0880,15.0,4.5,35.5
R4091,P2165,D1376,2021-09-21 00:08:53,0,NA,Bhawarkuan,Palasia,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1646,Mid Night,0.0,['C1232'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4092,P1933,D1666,2021-03-28 13:59:08,1,2021-03-28 14:24:19,AB Road (Agra Bombay Road),Navlakha,20,N,location not changed,0,20,2021-03-28 14:44:56,100,50,NA,NA,0,online,wallet,N,same mode,completed,2.3,V1490,Noon,0.0,['C0721'],Y,C0721,20.0,20.0,130.0
R4093,P1793,D1695,2021-05-06 13:39:13,1,2021-05-06 14:05:00,Palasia,AB Road (Agra Bombay Road),7,N,location not changed,0,7,2021-05-06 14:44:11,35,50,NA,NA,0,cash,cash,N,same mode,completed,2.2,V1643,Noon,0.0,['C1310'],Y,C1310,15.0,5.25,79.75
R4094,P1551,D1508,2021-03-29 23:42:34,0,NA,Palasia,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1386,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4095,P1939,D1627,2021-11-13 07:02:34,1,2021-11-13 07:29:37,Vijay Nagar,South Tukoganj,16,N,location not changed,0,16,2021-11-13 07:44:04,80,10,NA,NA,0,online,credit card,N,same mode,completed,3.2,V0860,Early Morning,20.0,"['C0889', 'C0901', 'C1138']",Y,C0901,15.0,12.0,98.0
R4096,P1775,D1455,2021-05-12 11:04:18,1,2021-05-12 11:29:50,Geeta Bhawan,Navlakha,18,Y,Rau,8,26,2021-05-12 12:01:57,130,50,NA,NA,0,online,wallet,N,same mode,completed,4.4,V1186,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,180.0
R4097,P1994,D1357,2021-11-23 03:00:37,0,NA,Palasia,Manorama Ganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1588,Mid Night,0.0,['C1054'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4098,P2181,D1648,2021-05-13 16:18:23,1,2021-05-13 16:36:17,Scheme No. 54,Sudama Nagar,7,Y,Geeta Bhawan,15,22,2021-05-13 16:56:27,110,50,NA,NA,0,cash,cash,N,same mode,completed,3.8,V1589,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,160.0
R4099,P2190,D1686,2021-05-23 14:49:45,1,2021-05-23 15:07:26,Rau,Scheme No. 54,5,Y,Annapurna Road,10,15,2021-05-23 15:59:44,75,0,NA,NA,0,online,credit card,N,same mode,completed,3.2,V1642,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R4100,P1875,D1470,2021-11-02 11:42:31,1,2021-11-02 12:08:09,Silicon City (Rau),Bengali Square,2,Y,AB Road (Agra Bombay Road),3,5,2021-11-02 12:59:49,25,0,NA,NA,0,cash,cash,N,same mode,completed,4.7,V0975,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,25.0
R4101,P1972,D0851,2021-06-01 19:26:02,1,2021-06-01 19:42:28,Palasia,Bhawarkuan,16,N,location not changed,0,16,2021-06-01 19:54:24,80,20,NA,NA,0,cash,cash,N,same mode,completed,4.7,V1735,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R4102,P1451,D1689,2021-10-26 13:24:05,1,2021-10-26 13:53:40,New Palasia,Geeta Bhawan,13,Y,Nipania,4,17,2021-10-26 14:22:11,85,20,NA,NA,0,online,debit card,N,same mode,completed,4.6,V1030,Noon,0.0,['C1229'],Y,C1229,15.0,12.75,92.25
R4103,P1880,D1162,2021-12-20 19:49:10,1,2021-12-20 20:17:47,Silicon City (Rau),Rajendra Nagar,2,N,location not changed,0,2,2021-12-20 20:40:49,10,20,NA,NA,0,online,debit card,N,same mode,completed,4.0,V1640,Evening,0.0,['C0629'],N,No coupon_used,0.0,0.0,30.0
R4104,P1940,D1612,2021-04-17 00:40:48,0,NA,Bicholi Mardana],AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1555,Mid Night,0.0,['C0809'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4105,P1266,D0951,2021-12-30 11:24:51,1,2021-12-30 11:47:31,Bhawarkuan,AB Road (Agra Bombay Road),11,Y,South Tukoganj,6,17,2021-12-30 12:46:15,85,50,NA,NA,0,cash,cash,N,same mode,completed,2.3,V1007,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,135.0
R4106,P1353,D1080,2021-04-26 06:06:51,1,2021-04-26 06:28:38,Bengali Square,Silicon City (Rau),19,Y,Palasia,9,28,2021-04-26 06:57:19,140,20,NA,NA,0,online,wallet,N,same mode,completed,1.4,V1658,Early Morning,35.0,['C1276'],N,No coupon_used,0.0,0.0,195.0
R4107,P1001,D1630,2021-01-11 01:33:13,0,NA,Palasia,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1242,Mid Night,0.0,"['C0708', 'C0840', 'C1142', 'C1293']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R4108,P1158,D1391,2021-04-07 10:02:50,1,2021-04-07 10:19:56,AB Road (Agra Bombay Road),Khandwa Road,5,N,location not changed,0,5,2021-04-07 10:43:23,25,0,NA,NA,0,cash,cash,N,same mode,completed,4.0,V1457,Morning,0.0,['C0672'],Y,C0672,5.0,1.25,23.75
R4109,P1497,D0915,2021-09-23 21:47:28,0,NA,South Tukoganj,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V1553,Night,0.0,"['C0810', 'C0984']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R4110,P1874,D1721,2021-12-07 01:39:37,1,2021-12-07 02:08:21,Rajendra Nagar,AB Road (Agra Bombay Road),7,N,location not changed,0,7,2021-12-07 02:21:29,35,0,NA,NA,0,online,wallet,N,same mode,completed,2.7,V1178,Mid Night,8.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,43.75
R4111,P1900,D0973,2021-07-23 10:20:27,0,NA,Navlakha,Manorama Ganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1442,Morning,0.0,['C0822'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4112,P2048,D1058,2021-12-12 15:31:38,1,2021-12-12 15:51:39,Sudama Nagar,Khandwa Road,4,N,location not changed,0,4,2021-12-12 16:42:11,20,10,NA,NA,0,cash,cash,N,same mode,completed,3.8,V1381,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,30.0
R4113,P1868,D1565,2021-05-31 20:50:06,0,NA,Old Palasia,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1434,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4114,P1649,D1151,2021-10-29 19:25:08,1,2021-10-29 19:51:47,Bhawarkuan,Bicholi Mardana],5,N,location not changed,0,5,2021-10-29 20:11:25,25,10,NA,NA,0,cash,cash,N,same mode,completed,1.8,V1551,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R4115,P1514,D1215,2021-05-10 23:44:12,1,2021-05-11 00:00:04,Annapurna Road,Palasia,7,N,location not changed,0,7,2021-05-11 00:46:26,35,10,NA,NA,0,online,debit card,N,same mode,pending,3.5,V1625,Night,0.0,"['C0634', 'C1040']",N,No coupon_used,0.0,0.0,45.0
R4116,P1113,D1627,2021-04-23 20:47:17,1,2021-04-23 21:13:44,Navlakha,South Tukoganj,17,N,location not changed,0,17,2021-04-23 22:00:56,85,50,NA,NA,0,online,wallet,N,same mode,completed,4.0,V0860,Night,0.0,['C1023'],N,No coupon_used,0.0,0.0,135.0
R4117,P2058,D0999,2021-07-11 08:43:19,1,2021-07-11 09:05:37,Geeta Bhawan,Bhawarkuan,20,Y,Vijay Nagar,13,33,2021-07-11 09:51:41,165,50,NA,NA,0,online,wallet,N,same mode,completed,2.0,V1556,Morning,0.0,"['C0737', 'C0876']",Y,C0737,5.0,8.25,206.75
R4118,P1744,D0990,2021-05-22 10:47:13,1,2021-05-22 11:14:53,South Tukoganj,Geeta Bhawan,16,N,location not changed,0,16,2021-05-22 11:57:50,80,10,NA,NA,0,cash,cash,N,same mode,completed,4.5,V1336,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R4119,P1980,D1666,2021-12-03 23:55:44,1,2021-12-04 00:13:44,Palasia,Sudama Nagar,8,N,location not changed,0,8,2021-12-04 00:37:07,40,20,NA,NA,0,cash,cash,N,same mode,completed,3.9,V1490,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R4120,P1856,D1147,2021-07-25 10:50:33,1,2021-07-25 11:18:54,Khandwa Road,Scheme No. 54,2,N,location not changed,0,2,2021-07-25 11:53:35,10,10,NA,NA,0,cash,cash,N,same mode,completed,1.4,V1169,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,20.0
R4121,P1489,D1737,2021-03-01 18:53:49,0,NA,Khandwa Road,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1144,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4122,P1153,D1136,2021-09-02 13:14:25,1,2021-09-02 13:33:49,Manorama Ganj,Khandwa Road,2,Y,Navlakha,7,9,2021-09-02 14:28:40,45,10,NA,NA,0,cash,cash,N,same mode,completed,5.0,V1506,Noon,0.0,['C1239'],N,No coupon_used,0.0,0.0,55.0
R4123,P1193,D1716,2021-01-04 13:07:35,1,2021-01-04 13:37:07,Manorama Ganj,Bengali Square,12,N,location not changed,0,12,2021-01-04 14:33:17,60,0,NA,NA,0,cash,cash,N,same mode,completed,2.6,V1369,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R4124,P2063,D1660,2021-01-22 09:32:37,1,2021-01-22 09:56:51,Sudama Nagar,Bengali Square,15,N,location not changed,0,15,2021-01-22 10:40:09,75,0,NA,NA,0,online,upi,N,same mode,completed,4.4,V1528,Morning,0.0,['C0966'],Y,C0966,5.0,3.75,71.25
R4125,P1944,D1546,2021-04-23 00:07:26,1,2021-04-23 00:31:10,Bhawarkuan,Bicholi Mardana],5,N,location not changed,0,5,2021-04-23 01:01:53,25,0,NA,NA,0,online,debit card,Y,cash,completed,2.4,V0955,Mid Night,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,31.25
R4126,P1138,D1414,2021-11-13 07:39:25,1,2021-11-13 07:59:02,Vijay Nagar,Bicholi Mardana],6,N,location not changed,0,6,2021-11-13 08:50:25,30,20,NA,NA,0,online,wallet,N,same mode,completed,4.6,V1153,Early Morning,7.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,57.5
R4127,P1884,D1003,2021-01-18 04:36:06,0,NA,Old Palasia,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1616,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4128,P1480,D1703,2021-02-03 02:14:51,1,2021-02-03 02:34:15,Manorama Ganj,South Tukoganj,4,N,location not changed,0,4,2021-02-03 02:57:02,20,0,NA,NA,0,online,upi,N,same mode,pending,3.2,V1235,Mid Night,5.0,['C1251'],Y,C1251,20.0,4.0,21.0
R4129,P1936,D1079,2021-03-09 02:02:02,1,2021-03-09 02:31:48,Bhawarkuan,Geeta Bhawan,6,N,location not changed,0,6,2021-03-09 03:21:41,30,10,NA,NA,0,cash,cash,N,same mode,completed,1.3,V1529,Mid Night,7.5,['C1100'],N,No coupon_used,0.0,0.0,47.5
R4130,P1483,D1671,2021-08-15 21:58:59,0,NA,Vijay Nagar,Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1433,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4131,P1434,D0878,2021-09-09 15:52:12,1,2021-09-09 16:16:39,Scheme No. 54,Manorama Ganj,13,N,location not changed,0,13,2021-09-09 17:14:14,65,20,NA,NA,0,cash,cash,N,same mode,completed,2.6,V1285,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R4132,P1639,D0918,2021-05-16 02:49:14,1,2021-05-16 03:17:32,AB Road (Agra Bombay Road),Nipania,4,Y,Geeta Bhawan,13,17,2021-05-16 03:48:13,85,20,NA,NA,0,online,upi,N,same mode,completed,4.3,V0857,Mid Night,21.25,['C1309'],Y,C1309,15.0,12.75,113.5
R4133,P1401,D1721,2021-07-04 10:29:31,1,2021-07-04 10:53:50,Navlakha,Old Palasia,13,N,location not changed,0,13,2021-07-04 11:44:01,65,50,NA,NA,0,cash,cash,N,same mode,completed,4.5,V1178,Morning,0.0,['C1119'],Y,C1119,15.0,9.75,105.25
R4134,P1664,D1215,2021-06-07 00:27:14,1,2021-06-07 00:47:22,Rajendra Nagar,Khandwa Road,19,N,location not changed,0,19,2021-06-07 01:34:30,95,50,NA,NA,0,online,wallet,N,same mode,completed,2.4,V1625,Mid Night,23.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,168.75
R4135,P1010,D1603,2021-02-12 09:56:38,1,2021-02-12 10:20:55,Rajendra Nagar,Geeta Bhawan,13,N,location not changed,0,13,2021-02-12 11:09:23,65,0,NA,NA,0,cash,cash,N,same mode,completed,2.1,V1270,Morning,0.0,['C0874'],N,No coupon_used,0.0,0.0,65.0
R4136,P1529,D1485,2021-08-01 16:28:42,1,2021-08-01 16:49:06,Palasia,Bhawarkuan,11,Y,Rajendra Nagar,12,23,2021-08-01 17:33:48,115,10,NA,NA,0,online,wallet,N,same mode,completed,4.2,V1552,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R4137,P1444,D1263,2021-01-05 22:07:37,1,2021-01-05 22:27:44,Silicon City (Rau),Nipania,20,Y,AB Road (Agra Bombay Road),2,22,2021-01-05 23:12:47,110,20,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0852,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,130.0
R4138,P1307,D1501,2021-11-30 00:44:42,1,2021-11-30 01:12:35,Navlakha,Old Palasia,2,Y,Sudama Nagar,3,5,2021-11-30 01:42:12,25,0,NA,NA,0,online,debit card,N,same mode,completed,3.3,V0937,Mid Night,6.25,['C1323'],Y,C1323,5.0,1.25,30.0
R4139,P1639,D1520,2021-06-21 11:24:00,1,2021-06-21 11:49:48,Khandwa Road,South Tukoganj,19,N,location not changed,0,19,2021-06-21 12:36:58,95,0,NA,NA,0,online,upi,Y,cash,completed,1.8,V1686,Morning,0.0,['C1309'],N,No coupon_used,0.0,0.0,95.0
R4140,P2061,D1216,2021-05-20 11:21:57,0,NA,Nipania,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0944,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4141,P1599,D1561,2021-07-23 17:34:06,1,2021-07-23 18:03:42,Nipania,Old Palasia,16,Y,Rajendra Nagar,13,29,2021-07-23 18:28:34,145,20,NA,NA,0,online,credit card,N,same mode,completed,3.9,V1357,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,165.0
R4142,P1935,D1320,2021-12-28 12:30:10,1,2021-12-28 12:47:39,Old Palasia,AB Road (Agra Bombay Road),9,N,location not changed,0,9,2021-12-28 13:23:15,45,20,NA,NA,0,cash,cash,N,same mode,completed,1.2,V1293,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R4143,P1059,D1658,2021-12-14 19:16:27,1,2021-12-14 19:36:44,Nipania,Annapurna Road,10,N,location not changed,0,10,2021-12-14 20:24:32,50,10,NA,NA,0,online,upi,N,same mode,completed,3.5,V1495,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R4144,P2041,D1519,2021-06-08 19:11:29,1,2021-06-08 19:37:12,Rajendra Nagar,Khandwa Road,17,N,location not changed,0,17,2021-06-08 20:27:44,85,20,NA,NA,0,cash,cash,N,same mode,completed,1.1,V1543,Evening,0.0,['C1386'],Y,C1386,20.0,17.0,88.0
R4145,P1016,D1029,2021-05-19 21:21:32,0,NA,Geeta Bhawan,Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0914,Night,0.0,"['C0976', 'C1289']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R4146,P1352,D1093,2021-12-30 18:18:43,1,2021-12-30 18:42:11,AB Road (Agra Bombay Road),Khandwa Road,9,N,location not changed,0,9,2021-12-30 19:38:22,45,20,NA,NA,0,cash,cash,N,same mode,completed,2.2,V1313,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R4147,P1616,D1340,2021-09-05 13:02:53,0,NA,Manorama Ganj,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1496,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R4148,P1503,D0947,2021-11-27 15:53:14,1,2021-11-27 16:17:28,Khandwa Road,Bicholi Mardana],9,N,location not changed,0,9,2021-11-27 17:12:08,45,20,NA,NA,0,online,wallet,N,same mode,pending,1.9,V1678,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R4149,P1863,D1747,2021-12-03 11:40:34,0,NA,Rau,Nipania,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1337,Morning,0.0,"['C0621', 'C0773', 'C1324']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R4150,P1824,D0886,2021-12-28 05:10:49,1,2021-12-28 05:38:35,South Tukoganj,Bicholi Mardana],19,Y,Manorama Ganj,4,23,2021-12-28 05:49:48,115,10,NA,NA,0,cash,cash,N,same mode,completed,1.6,V1461,Early Morning,28.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,153.75
