r_id,feedback_id,v_id,v_type,questions,answers
R4541,F2141,V1230,Auto,rate the cleanliness of your cab,4
R4541,F2141,V1230,Auto,how was the drivers behavior,2
R4542,F2142,V1528,Bike,rate the use of helmet of your driver,2
R4542,F2142,V1528,Bike,rate the friendliness of your driver,3
R4543,F2143,V1552,Auto,rate the cleanliness of your cab,4
R4543,F2143,V1552,Auto,how was the drivers behavior,4
R4544,F2144,V0937,Auto,rate the cleanliness of your cab,2
R4544,F2144,V0937,Auto,how was the drivers behavior,3
R4545,F2145,V1450,Four wheeler,rate the cleanliness of your cab,1
R4545,F2145,V1450,Four wheeler,how was the drivers behavior,3
R4546,F2146,V1104,Auto,rate the cleanliness of your cab,3
R4546,F2146,V1104,Auto,how was the drivers behavior,4
R4547,F2147,V1663,Bike,rate the use of helmet of your driver,2
R4547,F2147,V1663,Bike,rate the friendliness of your driver,4
R4548,F2148,V1173,Four wheeler,rate the cleanliness of your cab,2
R4548,F2148,V1173,Four wheeler,how was the drivers behavior,2
R4549,F2149,V1734,Auto,rate the cleanliness of your cab,4
R4549,F2149,V1734,Auto,how was the drivers behavior,3
R4550,F2150,V1575,Bike,rate the use of helmet of your driver,1
R4550,F2150,V1575,Bike,rate the friendliness of your driver,4
R4551,F2151,V1177,Auto,rate the cleanliness of your cab,3
R4551,F2151,V1177,Auto,how was the drivers behavior,3
R4555,F2155,V1716,Auto,rate the cleanliness of your cab,4
R4555,F2155,V1716,Auto,how was the drivers behavior,3
R4556,F2156,V1352,Four wheeler,rate the cleanliness of your cab,1
R4556,F2156,V1352,Four wheeler,how was the drivers behavior,3
R4557,F2157,V1581,Bike,rate the use of helmet of your driver,4
R4557,F2157,V1581,Bike,rate the friendliness of your driver,1
R4558,F2158,V1012,Four wheeler,rate the cleanliness of your cab,3
R4558,F2158,V1012,Four wheeler,how was the drivers behavior,4
R4560,F2160,V1634,Bike,rate the use of helmet of your driver,4
R4560,F2160,V1634,Bike,rate the friendliness of your driver,3
R4563,F2163,V1635,Auto,rate the cleanliness of your cab,2
R4563,F2163,V1635,Auto,how was the drivers behavior,4
R4564,F2164,V1679,Auto,rate the cleanliness of your cab,4
R4564,F2164,V1679,Auto,how was the drivers behavior,2
R4565,F2165,V1378,Auto,rate the cleanliness of your cab,4
R4565,F2165,V1378,Auto,how was the drivers behavior,3
R4566,F2166,V1290,Auto,rate the cleanliness of your cab,4
R4566,F2166,V1290,Auto,how was the drivers behavior,3
R4567,F2167,V1417,Auto,rate the cleanliness of your cab,3
R4567,F2167,V1417,Auto,how was the drivers behavior,4
R4568,F2168,V1674,Auto,rate the cleanliness of your cab,3
R4568,F2168,V1674,Auto,how was the drivers behavior,2
R4569,F2169,V0867,Auto,rate the cleanliness of your cab,2
R4569,F2169,V0867,Auto,how was the drivers behavior,4
R4570,F2170,V1118,Auto,rate the cleanliness of your cab,3
R4570,F2170,V1118,Auto,how was the drivers behavior,3
R4571,F2171,V1067,Auto,rate the cleanliness of your cab,2
R4571,F2171,V1067,Auto,how was the drivers behavior,2
R4572,F2172,V1095,Four wheeler,rate the cleanliness of your cab,2
R4572,F2172,V1095,Four wheeler,how was the drivers behavior,3
R4574,F2174,V1051,Four wheeler,rate the cleanliness of your cab,1
R4574,F2174,V1051,Four wheeler,how was the drivers behavior,1
R4575,F2175,V1684,Four wheeler,rate the cleanliness of your cab,4
R4575,F2175,V1684,Four wheeler,how was the drivers behavior,4
R4577,F2177,V1546,Bike,rate the use of helmet of your driver,2
R4577,F2177,V1546,Bike,rate the friendliness of your driver,2
R4578,F2178,V1728,Bike,rate the use of helmet of your driver,1
R4578,F2178,V1728,Bike,rate the friendliness of your driver,2
R4580,F2180,V1019,Auto,rate the cleanliness of your cab,4
R4580,F2180,V1019,Auto,how was the drivers behavior,4
R4581,F2181,V1684,Four wheeler,rate the cleanliness of your cab,4
R4581,F2181,V1684,Four wheeler,how was the drivers behavior,3
R4583,F2183,V1737,Bike,rate the use of helmet of your driver,1
R4583,F2183,V1737,Bike,rate the friendliness of your driver,3
R4585,F2185,V1237,Auto,rate the cleanliness of your cab,4
R4585,F2185,V1237,Auto,how was the drivers behavior,1
R4586,F2186,V0952,Four wheeler,rate the cleanliness of your cab,1
R4586,F2186,V0952,Four wheeler,how was the drivers behavior,4
R4587,F2187,V1426,Bike,rate the use of helmet of your driver,2
R4587,F2187,V1426,Bike,rate the friendliness of your driver,4
R4588,F2188,V1172,Auto,rate the cleanliness of your cab,2
R4588,F2188,V1172,Auto,how was the drivers behavior,3
R4589,F2189,V1246,Bike,rate the use of helmet of your driver,4
R4589,F2189,V1246,Bike,rate the friendliness of your driver,1
R4590,F2190,V0911,Auto,rate the cleanliness of your cab,1
R4590,F2190,V0911,Auto,how was the drivers behavior,4
R4591,F2191,V0977,Four wheeler,rate the cleanliness of your cab,1
R4591,F2191,V0977,Four wheeler,how was the drivers behavior,1
R4592,F2192,V0931,Bike,rate the use of helmet of your driver,1
R4592,F2192,V0931,Bike,rate the friendliness of your driver,1
R4594,F2194,V1148,Auto,rate the cleanliness of your cab,4
R4594,F2194,V1148,Auto,how was the drivers behavior,4
R4595,F2195,V0920,Four wheeler,rate the cleanliness of your cab,1
R4595,F2195,V0920,Four wheeler,how was the drivers behavior,1
R4596,F2196,V1732,Auto,rate the cleanliness of your cab,2
R4596,F2196,V1732,Auto,how was the drivers behavior,2
R4597,F2197,V1145,Auto,rate the cleanliness of your cab,4
R4597,F2197,V1145,Auto,how was the drivers behavior,3
R4598,F2198,V1598,Auto,rate the cleanliness of your cab,4
R4598,F2198,V1598,Auto,how was the drivers behavior,4
R4599,F2199,V1461,Auto,rate the cleanliness of your cab,1
R4599,F2199,V1461,Auto,how was the drivers behavior,3
R4602,F2202,V1051,Four wheeler,rate the cleanliness of your cab,3
R4602,F2202,V1051,Four wheeler,how was the drivers behavior,2
R4603,F2203,V1022,Auto,rate the cleanliness of your cab,4
R4603,F2203,V1022,Auto,how was the drivers behavior,1
R4604,F2204,V1450,Four wheeler,rate the cleanliness of your cab,4
R4604,F2204,V1450,Four wheeler,how was the drivers behavior,2
R4608,F2208,V1585,Auto,rate the cleanliness of your cab,1
R4608,F2208,V1585,Auto,how was the drivers behavior,4
R4609,F2209,V1522,Four wheeler,rate the cleanliness of your cab,1
R4609,F2209,V1522,Four wheeler,how was the drivers behavior,4
R4610,F2210,V1083,Four wheeler,rate the cleanliness of your cab,2
R4610,F2210,V1083,Four wheeler,how was the drivers behavior,3
R4611,F2211,V1606,Bike,rate the use of helmet of your driver,3
R4611,F2211,V1606,Bike,rate the friendliness of your driver,2
R4613,F2213,V1058,Four wheeler,rate the cleanliness of your cab,2
R4613,F2213,V1058,Four wheeler,how was the drivers behavior,4
R4614,F2214,V0927,Auto,rate the cleanliness of your cab,3
R4614,F2214,V0927,Auto,how was the drivers behavior,2
R4615,F2215,V1394,Four wheeler,rate the cleanliness of your cab,4
R4615,F2215,V1394,Four wheeler,how was the drivers behavior,1
R4617,F2217,V0979,Four wheeler,rate the cleanliness of your cab,2
R4617,F2217,V0979,Four wheeler,how was the drivers behavior,4
R4618,F2218,V1118,Auto,rate the cleanliness of your cab,4
R4618,F2218,V1118,Auto,how was the drivers behavior,1
R4620,F2220,V1574,Bike,rate the use of helmet of your driver,4
R4620,F2220,V1574,Bike,rate the friendliness of your driver,1
R4621,F2221,V1534,Four wheeler,rate the cleanliness of your cab,1
R4621,F2221,V1534,Four wheeler,how was the drivers behavior,1
R4622,F2222,V1513,Four wheeler,rate the cleanliness of your cab,4
R4622,F2222,V1513,Four wheeler,how was the drivers behavior,2
R4623,F2223,V1193,Auto,rate the cleanliness of your cab,3
R4623,F2223,V1193,Auto,how was the drivers behavior,2
R4624,F2224,V1509,Four wheeler,rate the cleanliness of your cab,2
R4624,F2224,V1509,Four wheeler,how was the drivers behavior,2
R4626,F2226,V1549,Bike,rate the use of helmet of your driver,4
R4626,F2226,V1549,Bike,rate the friendliness of your driver,3
R4627,F2227,V1618,Four wheeler,rate the cleanliness of your cab,1
R4627,F2227,V1618,Four wheeler,how was the drivers behavior,2
R4628,F2228,V1257,Bike,rate the use of helmet of your driver,1
R4628,F2228,V1257,Bike,rate the friendliness of your driver,4
R4629,F2229,V0903,Bike,rate the use of helmet of your driver,2
R4629,F2229,V0903,Bike,rate the friendliness of your driver,2
R4630,F2230,V1653,Auto,rate the cleanliness of your cab,1
R4630,F2230,V1653,Auto,how was the drivers behavior,1
R4631,F2231,V1326,Four wheeler,rate the cleanliness of your cab,1
R4631,F2231,V1326,Four wheeler,how was the drivers behavior,2
R4632,F2232,V0922,Auto,rate the cleanliness of your cab,4
R4632,F2232,V0922,Auto,how was the drivers behavior,1
R4633,F2233,V1029,Auto,rate the cleanliness of your cab,2
R4633,F2233,V1029,Auto,how was the drivers behavior,1
R4636,F2236,V1035,Auto,rate the cleanliness of your cab,3
R4636,F2236,V1035,Auto,how was the drivers behavior,3
R4637,F2237,V1167,Auto,rate the cleanliness of your cab,2
R4637,F2237,V1167,Auto,how was the drivers behavior,4
R4638,F2238,V1324,Bike,rate the use of helmet of your driver,4
R4638,F2238,V1324,Bike,rate the friendliness of your driver,2
R4639,F2239,V1448,Auto,rate the cleanliness of your cab,4
R4639,F2239,V1448,Auto,how was the drivers behavior,2
R4641,F2241,V1677,Four wheeler,rate the cleanliness of your cab,2
R4641,F2241,V1677,Four wheeler,how was the drivers behavior,2
R4646,F2246,V1522,Four wheeler,rate the cleanliness of your cab,4
R4646,F2246,V1522,Four wheeler,how was the drivers behavior,4
R4647,F2247,V0903,Bike,rate the use of helmet of your driver,4
R4647,F2247,V0903,Bike,rate the friendliness of your driver,2
R4651,F2251,V1268,Bike,rate the use of helmet of your driver,2
R4651,F2251,V1268,Bike,rate the friendliness of your driver,3
R4652,F2252,V1479,Bike,rate the use of helmet of your driver,2
R4652,F2252,V1479,Bike,rate the friendliness of your driver,4
R4653,F2253,V1480,Auto,rate the cleanliness of your cab,4
R4653,F2253,V1480,Auto,how was the drivers behavior,3
R4654,F2254,V1250,Bike,rate the use of helmet of your driver,4
R4654,F2254,V1250,Bike,rate the friendliness of your driver,4
R4655,F2255,V1579,Bike,rate the use of helmet of your driver,1
R4655,F2255,V1579,Bike,rate the friendliness of your driver,1
R4656,F2256,V1057,Auto,rate the cleanliness of your cab,3
R4656,F2256,V1057,Auto,how was the drivers behavior,2
R4657,F2257,V1533,Auto,rate the cleanliness of your cab,1
R4657,F2257,V1533,Auto,how was the drivers behavior,4
R4658,F2258,V0932,Auto,rate the cleanliness of your cab,4
R4658,F2258,V0932,Auto,how was the drivers behavior,3
R4659,F2259,V1653,Auto,rate the cleanliness of your cab,1
R4659,F2259,V1653,Auto,how was the drivers behavior,1
R4660,F2260,V1182,Four wheeler,rate the cleanliness of your cab,1
R4660,F2260,V1182,Four wheeler,how was the drivers behavior,1
R4661,F2261,V1456,Four wheeler,rate the cleanliness of your cab,2
R4661,F2261,V1456,Four wheeler,how was the drivers behavior,4
R4662,F2262,V1132,Four wheeler,rate the cleanliness of your cab,3
R4662,F2262,V1132,Four wheeler,how was the drivers behavior,2
R4665,F2265,V0854,Bike,rate the use of helmet of your driver,1
R4665,F2265,V0854,Bike,rate the friendliness of your driver,1
R4666,F2266,V0949,Auto,rate the cleanliness of your cab,1
R4666,F2266,V0949,Auto,how was the drivers behavior,2
R4668,F2268,V1672,Bike,rate the use of helmet of your driver,1
R4668,F2268,V1672,Bike,rate the friendliness of your driver,2
R4670,F2270,V1371,Auto,rate the cleanliness of your cab,2
R4670,F2270,V1371,Auto,how was the drivers behavior,3
R4671,F2271,V1015,Bike,rate the use of helmet of your driver,4
R4671,F2271,V1015,Bike,rate the friendliness of your driver,4
R4673,F2273,V1292,Auto,rate the cleanliness of your cab,1
R4673,F2273,V1292,Auto,how was the drivers behavior,2
R4674,F2274,V0959,Auto,rate the cleanliness of your cab,4
R4674,F2274,V0959,Auto,how was the drivers behavior,1
R4675,F2275,V1340,Auto,rate the cleanliness of your cab,4
R4675,F2275,V1340,Auto,how was the drivers behavior,4
R4676,F2276,V1053,Auto,rate the cleanliness of your cab,3
R4676,F2276,V1053,Auto,how was the drivers behavior,4
R4677,F2277,V0961,Four wheeler,rate the cleanliness of your cab,1
R4677,F2277,V0961,Four wheeler,how was the drivers behavior,2
R4679,F2279,V1369,Auto,rate the cleanliness of your cab,4
R4679,F2279,V1369,Auto,how was the drivers behavior,4
R4680,F2280,V0953,Four wheeler,rate the cleanliness of your cab,1
R4680,F2280,V0953,Four wheeler,how was the drivers behavior,1
R4681,F2281,V1615,Four wheeler,rate the cleanliness of your cab,3
R4681,F2281,V1615,Four wheeler,how was the drivers behavior,3
R4682,F2282,V1481,Four wheeler,rate the cleanliness of your cab,3
R4682,F2282,V1481,Four wheeler,how was the drivers behavior,2
R4686,F2286,V1231,Bike,rate the use of helmet of your driver,4
R4686,F2286,V1231,Bike,rate the friendliness of your driver,2
R4687,F2287,V1718,Four wheeler,rate the cleanliness of your cab,4
R4687,F2287,V1718,Four wheeler,how was the drivers behavior,2
R4688,F2288,V1324,Bike,rate the use of helmet of your driver,1
R4688,F2288,V1324,Bike,rate the friendliness of your driver,2
R4689,F2289,V1005,Auto,rate the cleanliness of your cab,3
R4689,F2289,V1005,Auto,how was the drivers behavior,1
R4690,F2290,V0978,Auto,rate the cleanliness of your cab,3
R4690,F2290,V0978,Auto,how was the drivers behavior,3
R4692,F2292,V1452,Bike,rate the use of helmet of your driver,2
R4692,F2292,V1452,Bike,rate the friendliness of your driver,2
R4693,F2293,V0905,Four wheeler,rate the cleanliness of your cab,4
R4693,F2293,V0905,Four wheeler,how was the drivers behavior,1
R4694,F2294,V1504,Auto,rate the cleanliness of your cab,2
R4694,F2294,V1504,Auto,how was the drivers behavior,1
R4695,F2295,V1626,Auto,rate the cleanliness of your cab,1
R4695,F2295,V1626,Auto,how was the drivers behavior,4
R4696,F2296,V0916,Auto,rate the cleanliness of your cab,3
R4696,F2296,V0916,Auto,how was the drivers behavior,3
R4697,F2297,V0893,Four wheeler,rate the cleanliness of your cab,2
R4697,F2297,V0893,Four wheeler,how was the drivers behavior,3
R4698,F2298,V1296,Auto,rate the cleanliness of your cab,3
R4698,F2298,V1296,Auto,how was the drivers behavior,3
R4701,F2301,V0992,Auto,rate the cleanliness of your cab,2
R4701,F2301,V0992,Auto,how was the drivers behavior,3
R4703,F2303,V1411,Four wheeler,rate the cleanliness of your cab,3
R4703,F2303,V1411,Four wheeler,how was the drivers behavior,4
R4705,F2305,V1360,Auto,rate the cleanliness of your cab,1
R4705,F2305,V1360,Auto,how was the drivers behavior,4
R4706,F2306,V1309,Bike,rate the use of helmet of your driver,2
R4706,F2306,V1309,Bike,rate the friendliness of your driver,2
R4708,F2308,V1278,Bike,rate the use of helmet of your driver,1
R4708,F2308,V1278,Bike,rate the friendliness of your driver,1
R4710,F2310,V1684,Four wheeler,rate the cleanliness of your cab,1
R4710,F2310,V1684,Four wheeler,how was the drivers behavior,3
R4712,F2312,V1563,Auto,rate the cleanliness of your cab,4
R4712,F2312,V1563,Auto,how was the drivers behavior,1
R4713,F2313,V1309,Bike,rate the use of helmet of your driver,1
R4713,F2313,V1309,Bike,rate the friendliness of your driver,1
R4717,F2317,V1705,Four wheeler,rate the cleanliness of your cab,3
R4717,F2317,V1705,Four wheeler,how was the drivers behavior,3
R4720,F2320,V1652,Four wheeler,rate the cleanliness of your cab,1
R4720,F2320,V1652,Four wheeler,how was the drivers behavior,2
R4721,F2321,V1250,Bike,rate the use of helmet of your driver,1
R4721,F2321,V1250,Bike,rate the friendliness of your driver,1
R4722,F2322,V0995,Four wheeler,rate the cleanliness of your cab,3
R4722,F2322,V0995,Four wheeler,how was the drivers behavior,2
R4724,F2324,V1234,Auto,rate the cleanliness of your cab,2
R4724,F2324,V1234,Auto,how was the drivers behavior,4
R4727,F2327,V1017,Auto,rate the cleanliness of your cab,3
R4727,F2327,V1017,Auto,how was the drivers behavior,3
R4728,F2328,V1031,Bike,rate the use of helmet of your driver,1
R4728,F2328,V1031,Bike,rate the friendliness of your driver,3
R4729,F2329,V1398,Auto,rate the cleanliness of your cab,2
R4729,F2329,V1398,Auto,how was the drivers behavior,1
R4730,F2330,V1701,Bike,rate the use of helmet of your driver,4
R4730,F2330,V1701,Bike,rate the friendliness of your driver,4
R4731,F2331,V1677,Four wheeler,rate the cleanliness of your cab,3
R4731,F2331,V1677,Four wheeler,how was the drivers behavior,3
R4732,F2332,V1442,Auto,rate the cleanliness of your cab,2
R4732,F2332,V1442,Auto,how was the drivers behavior,4
R4733,F2333,V0862,Four wheeler,rate the cleanliness of your cab,2
R4733,F2333,V0862,Four wheeler,how was the drivers behavior,4
R4734,F2334,V1414,Bike,rate the use of helmet of your driver,1
R4734,F2334,V1414,Bike,rate the friendliness of your driver,3
R4735,F2335,V1563,Auto,rate the cleanliness of your cab,1
R4735,F2335,V1563,Auto,how was the drivers behavior,4
R4736,F2336,V1513,Four wheeler,rate the cleanliness of your cab,2
R4736,F2336,V1513,Four wheeler,how was the drivers behavior,3
R4737,F2337,V0880,Bike,rate the use of helmet of your driver,1
R4737,F2337,V0880,Bike,rate the friendliness of your driver,4
R4739,F2339,V1607,Four wheeler,rate the cleanliness of your cab,1
R4739,F2339,V1607,Four wheeler,how was the drivers behavior,2
R4740,F2340,V1276,Four wheeler,rate the cleanliness of your cab,3
R4740,F2340,V1276,Four wheeler,how was the drivers behavior,4
R4741,F2341,V0869,Bike,rate the use of helmet of your driver,4
R4741,F2341,V0869,Bike,rate the friendliness of your driver,2
R4743,F2343,V1230,Auto,rate the cleanliness of your cab,4
R4743,F2343,V1230,Auto,how was the drivers behavior,4
R4745,F2345,V0983,Bike,rate the use of helmet of your driver,4
R4745,F2345,V0983,Bike,rate the friendliness of your driver,1
R4749,F2349,V1558,Four wheeler,rate the cleanliness of your cab,3
R4749,F2349,V1558,Four wheeler,how was the drivers behavior,1
R4750,F2350,V1618,Four wheeler,rate the cleanliness of your cab,4
R4750,F2350,V1618,Four wheeler,how was the drivers behavior,2
