r_id,feedback_id,v_id,v_type,questions,answers
R1041,F1041,V0603,Four wheeler,rate the cleanliness of your cab,2
R1041,F1041,V0603,Four wheeler,how was the drivers behavior,3
R1043,F1043,V0063,Four wheeler,rate the cleanliness of your cab,4
R1043,F1043,V0063,Four wheeler,how was the drivers behavior,1
R1044,F1044,V0379,Auto,rate the cleanliness of your cab,1
R1044,F1044,V0379,Auto,how was the drivers behavior,2
R1046,F1046,V0835,Auto,rate the cleanliness of your cab,1
R1046,F1046,V0835,Auto,how was the drivers behavior,3
R1047,F1047,V0118,Four wheeler,rate the cleanliness of your cab,1
R1047,F1047,V0118,Four wheeler,how was the drivers behavior,2
R1049,F1049,V0791,Auto,rate the cleanliness of your cab,1
R1049,F1049,V0791,Auto,how was the drivers behavior,2
R1050,F1050,V0590,Auto,rate the cleanliness of your cab,3
R1050,F1050,V0590,Auto,how was the drivers behavior,3
R1051,F1051,V0395,Auto,rate the cleanliness of your cab,4
R1051,F1051,V0395,Auto,how was the drivers behavior,4
R1052,F1052,V0729,Auto,rate the cleanliness of your cab,3
R1052,F1052,V0729,Auto,how was the drivers behavior,2
R1053,F1053,V0255,Auto,rate the cleanliness of your cab,4
R1053,F1053,V0255,Auto,how was the drivers behavior,4
R1057,F1057,V0508,Four wheeler,rate the cleanliness of your cab,4
R1057,F1057,V0508,Four wheeler,how was the drivers behavior,1
R1058,F1058,V0214,Auto,rate the cleanliness of your cab,3
R1058,F1058,V0214,Auto,how was the drivers behavior,2
R1060,F1060,V0519,Four wheeler,rate the cleanliness of your cab,4
R1060,F1060,V0519,Four wheeler,how was the drivers behavior,3
R1061,F1061,V0270,Auto,rate the cleanliness of your cab,4
R1061,F1061,V0270,Auto,how was the drivers behavior,4
R1062,F1062,V0168,Auto,rate the cleanliness of your cab,4
R1062,F1062,V0168,Auto,how was the drivers behavior,3
R1065,F1065,V0388,Auto,rate the cleanliness of your cab,4
R1065,F1065,V0388,Auto,how was the drivers behavior,2
R1066,F1066,V0774,Four wheeler,rate the cleanliness of your cab,1
R1066,F1066,V0774,Four wheeler,how was the drivers behavior,4
R1068,F1068,V0653,Four wheeler,rate the cleanliness of your cab,3
R1068,F1068,V0653,Four wheeler,how was the drivers behavior,4
R1069,F1069,V0359,Auto,rate the cleanliness of your cab,4
R1069,F1069,V0359,Auto,how was the drivers behavior,2
R1073,F1073,V0243,Auto,rate the cleanliness of your cab,2
R1073,F1073,V0243,Auto,how was the drivers behavior,3
R1074,F1074,V0043,Four wheeler,rate the cleanliness of your cab,4
R1074,F1074,V0043,Four wheeler,how was the drivers behavior,1
R1075,F1075,V0328,Auto,rate the cleanliness of your cab,4
R1075,F1075,V0328,Auto,how was the drivers behavior,4
R1076,F1076,V0133,Four wheeler,rate the cleanliness of your cab,1
R1076,F1076,V0133,Four wheeler,how was the drivers behavior,3
R1077,F1077,V0157,Four wheeler,rate the cleanliness of your cab,2
R1077,F1077,V0157,Four wheeler,how was the drivers behavior,3
R1079,F1079,V0156,Four wheeler,rate the cleanliness of your cab,1
R1079,F1079,V0156,Four wheeler,how was the drivers behavior,2
R1080,F1080,V0810,Four wheeler,rate the cleanliness of your cab,4
R1080,F1080,V0810,Four wheeler,how was the drivers behavior,2
R1081,F1081,V0756,Four wheeler,rate the cleanliness of your cab,2
R1081,F1081,V0756,Four wheeler,how was the drivers behavior,4
R1082,F1082,V0280,Four wheeler,rate the cleanliness of your cab,4
R1082,F1082,V0280,Four wheeler,how was the drivers behavior,4
R1083,F1083,V0249,Auto,rate the cleanliness of your cab,1
R1083,F1083,V0249,Auto,how was the drivers behavior,2
R1084,F1084,V0611,Four wheeler,rate the cleanliness of your cab,3
R1084,F1084,V0611,Four wheeler,how was the drivers behavior,4
R1085,F1085,V0018,Auto,rate the cleanliness of your cab,3
R1085,F1085,V0018,Auto,how was the drivers behavior,4
R1086,F1086,V0264,Auto,rate the cleanliness of your cab,4
R1086,F1086,V0264,Auto,how was the drivers behavior,1
R1087,F1087,V0514,Auto,rate the cleanliness of your cab,1
R1087,F1087,V0514,Auto,how was the drivers behavior,1
R1088,F1088,V0447,Auto,rate the cleanliness of your cab,4
R1088,F1088,V0447,Auto,how was the drivers behavior,2
R1090,F1090,V0570,Auto,rate the cleanliness of your cab,3
R1090,F1090,V0570,Auto,how was the drivers behavior,4
R1092,F1092,V0718,Auto,rate the cleanliness of your cab,1
R1092,F1092,V0718,Auto,how was the drivers behavior,1
R1093,F1093,V0581,Auto,rate the cleanliness of your cab,4
R1093,F1093,V0581,Auto,how was the drivers behavior,3
R1094,F1094,V0039,Four wheeler,rate the cleanliness of your cab,1
R1094,F1094,V0039,Four wheeler,how was the drivers behavior,1
R1096,F1096,V0064,Auto,rate the cleanliness of your cab,3
R1096,F1096,V0064,Auto,how was the drivers behavior,2
R1097,F1097,V0828,Auto,rate the cleanliness of your cab,1
R1097,F1097,V0828,Auto,how was the drivers behavior,1
R1098,F1098,V0054,Auto,rate the cleanliness of your cab,1
R1098,F1098,V0054,Auto,how was the drivers behavior,2
R1099,F1099,V0483,Auto,rate the cleanliness of your cab,1
R1099,F1099,V0483,Auto,how was the drivers behavior,1
R1100,F1100,V0358,Auto,rate the cleanliness of your cab,2
R1100,F1100,V0358,Auto,how was the drivers behavior,1
R1102,F1102,V0731,Auto,rate the cleanliness of your cab,1
R1102,F1102,V0731,Auto,how was the drivers behavior,2
R1104,F1104,V0534,Auto,rate the cleanliness of your cab,4
R1104,F1104,V0534,Auto,how was the drivers behavior,3
R1108,F1108,V0297,Auto,rate the cleanliness of your cab,4
R1108,F1108,V0297,Auto,how was the drivers behavior,4
R1109,F1109,V0126,Four wheeler,rate the cleanliness of your cab,3
R1109,F1109,V0126,Four wheeler,how was the drivers behavior,1
R1110,F1110,V0826,Auto,rate the cleanliness of your cab,2
R1110,F1110,V0826,Auto,how was the drivers behavior,3
R1111,F1111,V0797,Four wheeler,rate the cleanliness of your cab,4
R1111,F1111,V0797,Four wheeler,how was the drivers behavior,1
R1112,F1112,V0423,Auto,rate the cleanliness of your cab,2
R1112,F1112,V0423,Auto,how was the drivers behavior,4
R1115,F1115,V0138,Auto,rate the cleanliness of your cab,1
R1115,F1115,V0138,Auto,how was the drivers behavior,3
R1116,F1116,V0686,Auto,rate the cleanliness of your cab,1
R1116,F1116,V0686,Auto,how was the drivers behavior,1
R1118,F1118,V0635,Four wheeler,rate the cleanliness of your cab,3
R1118,F1118,V0635,Four wheeler,how was the drivers behavior,1
R1124,F1124,V0322,Four wheeler,rate the cleanliness of your cab,4
R1124,F1124,V0322,Four wheeler,how was the drivers behavior,3
R1125,F1125,V0680,Auto,rate the cleanliness of your cab,3
R1125,F1125,V0680,Auto,how was the drivers behavior,4
R1126,F1126,V0810,Four wheeler,rate the cleanliness of your cab,2
R1126,F1126,V0810,Four wheeler,how was the drivers behavior,2
R1128,F1128,V0047,Four wheeler,rate the cleanliness of your cab,4
R1128,F1128,V0047,Four wheeler,how was the drivers behavior,2
R1129,F1129,V0421,Auto,rate the cleanliness of your cab,1
R1129,F1129,V0421,Auto,how was the drivers behavior,2
R1130,F1130,V0798,Auto,rate the cleanliness of your cab,1
R1130,F1130,V0798,Auto,how was the drivers behavior,4
R1131,F1131,V0805,Auto,rate the cleanliness of your cab,3
R1131,F1131,V0805,Auto,how was the drivers behavior,3
R1132,F1132,V0074,Auto,rate the cleanliness of your cab,2
R1132,F1132,V0074,Auto,how was the drivers behavior,1
R1133,F1133,V0110,Auto,rate the cleanliness of your cab,2
R1133,F1133,V0110,Auto,how was the drivers behavior,3
R1135,F1135,V0563,Four wheeler,rate the cleanliness of your cab,3
R1135,F1135,V0563,Four wheeler,how was the drivers behavior,1
R1137,F1137,V0812,Auto,rate the cleanliness of your cab,4
R1137,F1137,V0812,Auto,how was the drivers behavior,3
R1138,F1138,V0794,Four wheeler,rate the cleanliness of your cab,3
R1138,F1138,V0794,Four wheeler,how was the drivers behavior,4
R1142,F1142,V0456,Auto,rate the cleanliness of your cab,2
R1142,F1142,V0456,Auto,how was the drivers behavior,3
R1144,F1144,V0124,Auto,rate the cleanliness of your cab,4
R1144,F1144,V0124,Auto,how was the drivers behavior,3
R1145,F1145,V0698,Auto,rate the cleanliness of your cab,4
R1145,F1145,V0698,Auto,how was the drivers behavior,2
R1146,F1146,V0561,Auto,rate the cleanliness of your cab,3
R1146,F1146,V0561,Auto,how was the drivers behavior,1
R1147,F1147,V0427,Auto,rate the cleanliness of your cab,3
R1147,F1147,V0427,Auto,how was the drivers behavior,2
R1149,F1149,V0808,Auto,rate the cleanliness of your cab,2
R1149,F1149,V0808,Auto,how was the drivers behavior,3
R1150,F1150,V0241,Four wheeler,rate the cleanliness of your cab,1
R1150,F1150,V0241,Four wheeler,how was the drivers behavior,1
R1152,F1152,V0373,Four wheeler,rate the cleanliness of your cab,3
R1152,F1152,V0373,Four wheeler,how was the drivers behavior,1
R1154,F1154,V0168,Auto,rate the cleanliness of your cab,4
R1154,F1154,V0168,Auto,how was the drivers behavior,1
R1155,F1155,V0508,Four wheeler,rate the cleanliness of your cab,2
R1155,F1155,V0508,Four wheeler,how was the drivers behavior,2
R1156,F1156,V0572,Auto,rate the cleanliness of your cab,4
R1156,F1156,V0572,Auto,how was the drivers behavior,4
R1157,F1157,V0697,Auto,rate the cleanliness of your cab,4
R1157,F1157,V0697,Auto,how was the drivers behavior,1
R1160,F1160,V0769,Four wheeler,rate the cleanliness of your cab,3
R1160,F1160,V0769,Four wheeler,how was the drivers behavior,4
R1161,F1161,V0565,Auto,rate the cleanliness of your cab,4
R1161,F1161,V0565,Auto,how was the drivers behavior,4
R1164,F1164,V0753,Auto,rate the cleanliness of your cab,1
R1164,F1164,V0753,Auto,how was the drivers behavior,3
R1165,F1165,V0764,Auto,rate the cleanliness of your cab,4
R1165,F1165,V0764,Auto,how was the drivers behavior,2
R1166,F1166,V0571,Four wheeler,rate the cleanliness of your cab,2
R1166,F1166,V0571,Four wheeler,how was the drivers behavior,2
R1167,F1167,V0650,Auto,rate the cleanliness of your cab,4
R1167,F1167,V0650,Auto,how was the drivers behavior,1
R1170,F1170,V0220,Auto,rate the cleanliness of your cab,2
R1170,F1170,V0220,Auto,how was the drivers behavior,2
R1171,F1171,V0096,Auto,rate the cleanliness of your cab,4
R1171,F1171,V0096,Auto,how was the drivers behavior,1
R1172,F1172,V0691,Auto,rate the cleanliness of your cab,1
R1172,F1172,V0691,Auto,how was the drivers behavior,4
R1173,F1173,V0175,Four wheeler,rate the cleanliness of your cab,1
R1173,F1173,V0175,Four wheeler,how was the drivers behavior,1
R1174,F1174,V0334,Four wheeler,rate the cleanliness of your cab,2
R1174,F1174,V0334,Four wheeler,how was the drivers behavior,1
R1175,F1175,V0477,Auto,rate the cleanliness of your cab,4
R1175,F1175,V0477,Auto,how was the drivers behavior,3
R1176,F1176,V0642,Auto,rate the cleanliness of your cab,4
R1176,F1176,V0642,Auto,how was the drivers behavior,1
R1177,F1177,V0148,Auto,rate the cleanliness of your cab,3
R1177,F1177,V0148,Auto,how was the drivers behavior,1
R1179,F1179,V0673,Auto,rate the cleanliness of your cab,2
R1179,F1179,V0673,Auto,how was the drivers behavior,4
R1181,F1181,V0005,Auto,rate the cleanliness of your cab,1
R1181,F1181,V0005,Auto,how was the drivers behavior,2
R1183,F1183,V0123,Four wheeler,rate the cleanliness of your cab,3
R1183,F1183,V0123,Four wheeler,how was the drivers behavior,3
R1184,F1184,V0382,Auto,rate the cleanliness of your cab,3
R1184,F1184,V0382,Auto,how was the drivers behavior,3
R1187,F1187,V0520,Four wheeler,rate the cleanliness of your cab,1
R1187,F1187,V0520,Four wheeler,how was the drivers behavior,3
R1188,F1188,V0625,Auto,rate the cleanliness of your cab,1
R1188,F1188,V0625,Auto,how was the drivers behavior,3
R1189,F1189,V0043,Four wheeler,rate the cleanliness of your cab,4
R1189,F1189,V0043,Four wheeler,how was the drivers behavior,2
R1191,F1191,V0347,Auto,rate the cleanliness of your cab,3
R1191,F1191,V0347,Auto,how was the drivers behavior,1
R1192,F1192,V0060,Auto,rate the cleanliness of your cab,4
R1192,F1192,V0060,Auto,how was the drivers behavior,4
R1194,F1194,V0699,Auto,rate the cleanliness of your cab,1
R1194,F1194,V0699,Auto,how was the drivers behavior,1
R1195,F1195,V0473,Four wheeler,rate the cleanliness of your cab,4
R1195,F1195,V0473,Four wheeler,how was the drivers behavior,4
R1196,F1196,V0061,Four wheeler,rate the cleanliness of your cab,3
R1196,F1196,V0061,Four wheeler,how was the drivers behavior,4
R1198,F1198,V0273,Auto,rate the cleanliness of your cab,3
R1198,F1198,V0273,Auto,how was the drivers behavior,4
R1199,F1199,V0835,Auto,rate the cleanliness of your cab,1
R1199,F1199,V0835,Auto,how was the drivers behavior,2
R1201,F1201,V0228,Auto,rate the cleanliness of your cab,3
R1201,F1201,V0228,Auto,how was the drivers behavior,3
R1202,F1202,V0014,Auto,rate the cleanliness of your cab,4
R1202,F1202,V0014,Auto,how was the drivers behavior,3
R1204,F1204,V0357,Four wheeler,rate the cleanliness of your cab,4
R1204,F1204,V0357,Four wheeler,how was the drivers behavior,3
R1206,F1206,V0316,Auto,rate the cleanliness of your cab,4
R1206,F1206,V0316,Auto,how was the drivers behavior,4
R1207,F1207,V0001,Four wheeler,rate the cleanliness of your cab,2
R1207,F1207,V0001,Four wheeler,how was the drivers behavior,1
R1208,F1208,V0420,Four wheeler,rate the cleanliness of your cab,4
R1208,F1208,V0420,Four wheeler,how was the drivers behavior,3
R1209,F1209,V0145,Four wheeler,rate the cleanliness of your cab,3
R1209,F1209,V0145,Four wheeler,how was the drivers behavior,3
R1211,F1211,V0158,Auto,rate the cleanliness of your cab,4
R1211,F1211,V0158,Auto,how was the drivers behavior,3
R1212,F1212,V0177,Auto,rate the cleanliness of your cab,1
R1212,F1212,V0177,Auto,how was the drivers behavior,2
R1213,F1213,V0227,Auto,rate the cleanliness of your cab,3
R1213,F1213,V0227,Auto,how was the drivers behavior,3
R1214,F1214,V0672,Auto,rate the cleanliness of your cab,3
R1214,F1214,V0672,Auto,how was the drivers behavior,4
R1215,F1215,V0450,Four wheeler,rate the cleanliness of your cab,4
R1215,F1215,V0450,Four wheeler,how was the drivers behavior,2
R1216,F1216,V0713,Four wheeler,rate the cleanliness of your cab,1
R1216,F1216,V0713,Four wheeler,how was the drivers behavior,3
R1217,F1217,V0332,Four wheeler,rate the cleanliness of your cab,3
R1217,F1217,V0332,Four wheeler,how was the drivers behavior,1
R1219,F1219,V0765,Auto,rate the cleanliness of your cab,3
R1219,F1219,V0765,Auto,how was the drivers behavior,2
R1220,F1220,V0198,Auto,rate the cleanliness of your cab,1
R1220,F1220,V0198,Auto,how was the drivers behavior,4
R1221,F1221,V0354,Auto,rate the cleanliness of your cab,1
R1221,F1221,V0354,Auto,how was the drivers behavior,4
R1222,F1222,V0503,Auto,rate the cleanliness of your cab,2
R1222,F1222,V0503,Auto,how was the drivers behavior,1
R1224,F1224,V0643,Auto,rate the cleanliness of your cab,3
R1224,F1224,V0643,Auto,how was the drivers behavior,2
R1225,F1225,V0824,Four wheeler,rate the cleanliness of your cab,2
R1225,F1225,V0824,Four wheeler,how was the drivers behavior,4
R1226,F1226,V0514,Auto,rate the cleanliness of your cab,2
R1226,F1226,V0514,Auto,how was the drivers behavior,3
R1227,F1227,V0621,Auto,rate the cleanliness of your cab,2
R1227,F1227,V0621,Auto,how was the drivers behavior,3
R1229,F1229,V0577,Four wheeler,rate the cleanliness of your cab,2
R1229,F1229,V0577,Four wheeler,how was the drivers behavior,4
R1230,F1230,V0389,Auto,rate the cleanliness of your cab,4
R1230,F1230,V0389,Auto,how was the drivers behavior,3
R1231,F1231,V0699,Auto,rate the cleanliness of your cab,2
R1231,F1231,V0699,Auto,how was the drivers behavior,1
R1232,F1232,V0463,Auto,rate the cleanliness of your cab,4
R1232,F1232,V0463,Auto,how was the drivers behavior,1
R1235,F1235,V0255,Auto,rate the cleanliness of your cab,1
R1235,F1235,V0255,Auto,how was the drivers behavior,2
R1236,F1236,V0079,Auto,rate the cleanliness of your cab,4
R1236,F1236,V0079,Auto,how was the drivers behavior,4
R1237,F1237,V0485,Auto,rate the cleanliness of your cab,2
R1237,F1237,V0485,Auto,how was the drivers behavior,2
R1239,F1239,V0701,Four wheeler,rate the cleanliness of your cab,3
R1239,F1239,V0701,Four wheeler,how was the drivers behavior,2
R1242,F1242,V0171,Auto,rate the cleanliness of your cab,2
R1242,F1242,V0171,Auto,how was the drivers behavior,4
R1243,F1243,V0099,Auto,rate the cleanliness of your cab,1
R1243,F1243,V0099,Auto,how was the drivers behavior,3
R1244,F1244,V0326,Four wheeler,rate the cleanliness of your cab,2
R1244,F1244,V0326,Four wheeler,how was the drivers behavior,2
R1245,F1245,V0740,Four wheeler,rate the cleanliness of your cab,1
R1245,F1245,V0740,Four wheeler,how was the drivers behavior,4
R1246,F1246,V0483,Auto,rate the cleanliness of your cab,2
R1246,F1246,V0483,Auto,how was the drivers behavior,4
R1248,F1248,V0340,Four wheeler,rate the cleanliness of your cab,1
R1248,F1248,V0340,Four wheeler,how was the drivers behavior,1
R1251,F1251,V0544,Four wheeler,rate the cleanliness of your cab,4
R1251,F1251,V0544,Four wheeler,how was the drivers behavior,1
R1252,F1252,V0310,Auto,rate the cleanliness of your cab,4
R1252,F1252,V0310,Auto,how was the drivers behavior,3
R1253,F1253,V0467,Auto,rate the cleanliness of your cab,2
R1253,F1253,V0467,Auto,how was the drivers behavior,4
R1255,F1255,V0660,Auto,rate the cleanliness of your cab,2
R1255,F1255,V0660,Auto,how was the drivers behavior,4
R1256,F1256,V0427,Auto,rate the cleanliness of your cab,4
R1256,F1256,V0427,Auto,how was the drivers behavior,4
R1258,F1258,V0789,Auto,rate the cleanliness of your cab,1
R1258,F1258,V0789,Auto,how was the drivers behavior,1
R1259,F1259,V0292,Four wheeler,rate the cleanliness of your cab,3
R1259,F1259,V0292,Four wheeler,how was the drivers behavior,1
R1262,F1262,V0567,Four wheeler,rate the cleanliness of your cab,2
R1262,F1262,V0567,Four wheeler,how was the drivers behavior,4
R1263,F1263,V0113,Auto,rate the cleanliness of your cab,3
R1263,F1263,V0113,Auto,how was the drivers behavior,2
R1267,F1267,V0561,Auto,rate the cleanliness of your cab,1
R1267,F1267,V0561,Auto,how was the drivers behavior,2
R1268,F1268,V0638,Auto,rate the cleanliness of your cab,4
R1268,F1268,V0638,Auto,how was the drivers behavior,2
R1269,F1269,V0118,Four wheeler,rate the cleanliness of your cab,3
R1269,F1269,V0118,Four wheeler,how was the drivers behavior,1
R1270,F1270,V0318,Four wheeler,rate the cleanliness of your cab,3
R1270,F1270,V0318,Four wheeler,how was the drivers behavior,4
R1271,F1271,V0557,Auto,rate the cleanliness of your cab,4
R1271,F1271,V0557,Auto,how was the drivers behavior,3
