r_id,feedback_id,v_id,v_type,questions,answers
R9751,F3151,V1807,Four wheeler,how was the drivers behavior,4
R9755,F3155,V2251,Four wheeler,rate the cleanliness of your cab,4
R9755,F3155,V2251,Four wheeler,how was the drivers behavior,3
R9756,F3156,V2027,Auto,rate the cleanliness of your cab,2
R9756,F3156,V2027,Auto,how was the drivers behavior,2
R9757,F3157,V2560,Four wheeler,rate the cleanliness of your cab,3
R9757,F3157,V2560,Four wheeler,how was the drivers behavior,3
R9758,F3158,V1816,Four wheeler,rate the cleanliness of your cab,1
R9758,F3158,V1816,Four wheeler,how was the drivers behavior,4
R9759,F3159,V2390,Auto,rate the cleanliness of your cab,4
R9759,F3159,V2390,Auto,how was the drivers behavior,4
R9760,F3160,V1896,Auto,rate the cleanliness of your cab,3
R9760,F3160,V1896,Auto,how was the drivers behavior,3
R9761,F3161,V2392,Bike,rate the use of helmet of your driver,2
R9761,F3161,V2392,Bike,rate the friendliness of your driver,1
R9762,F3162,V2085,Four wheeler,rate the cleanliness of your cab,2
R9762,F3162,V2085,Four wheeler,how was the drivers behavior,2
R9763,F3163,V2028,Bike,rate the use of helmet of your driver,1
R9763,F3163,V2028,Bike,rate the friendliness of your driver,3
R9764,F3164,V2352,Auto,rate the cleanliness of your cab,4
R9764,F3164,V2352,Auto,how was the drivers behavior,2
R9765,F3165,V1858,Four wheeler,rate the cleanliness of your cab,2
R9765,F3165,V1858,Four wheeler,how was the drivers behavior,4
R9766,F3166,V2524,Auto,rate the cleanliness of your cab,2
R9766,F3166,V2524,Auto,how was the drivers behavior,3
R9769,F3169,V2423,Four wheeler,rate the cleanliness of your cab,2
R9769,F3169,V2423,Four wheeler,how was the drivers behavior,2
R9770,F3170,V2511,Bike,rate the use of helmet of your driver,1
R9770,F3170,V2511,Bike,rate the friendliness of your driver,1
R9771,F3171,V2242,Auto,rate the cleanliness of your cab,4
R9771,F3171,V2242,Auto,how was the drivers behavior,3
R9772,F3172,V2196,Four wheeler,rate the cleanliness of your cab,1
R9772,F3172,V2196,Four wheeler,how was the drivers behavior,3
R9774,F3174,V1888,Auto,rate the cleanliness of your cab,1
R9774,F3174,V1888,Auto,how was the drivers behavior,3
R9775,F3175,V1873,Auto,rate the cleanliness of your cab,2
R9775,F3175,V1873,Auto,how was the drivers behavior,3
R9776,F3176,V1886,Auto,rate the cleanliness of your cab,1
R9776,F3176,V1886,Auto,how was the drivers behavior,3
R9777,F3177,V2489,Bike,rate the use of helmet of your driver,1
R9777,F3177,V2489,Bike,rate the friendliness of your driver,2
R9782,F3182,V2455,Bike,rate the use of helmet of your driver,3
R9782,F3182,V2455,Bike,rate the friendliness of your driver,2
R9783,F3183,V2057,Four wheeler,rate the cleanliness of your cab,4
R9783,F3183,V2057,Four wheeler,how was the drivers behavior,3
R9784,F3184,V2376,Four wheeler,rate the cleanliness of your cab,2
R9784,F3184,V2376,Four wheeler,how was the drivers behavior,2
R9785,F3185,V1845,Bike,rate the use of helmet of your driver,1
R9785,F3185,V1845,Bike,rate the friendliness of your driver,1
R9786,F3186,V1994,Auto,rate the cleanliness of your cab,2
R9786,F3186,V1994,Auto,how was the drivers behavior,2
R9787,F3187,V2346,Four wheeler,rate the cleanliness of your cab,2
R9787,F3187,V2346,Four wheeler,how was the drivers behavior,3
R9789,F3189,V2482,Auto,rate the cleanliness of your cab,4
R9789,F3189,V2482,Auto,how was the drivers behavior,1
R9790,F3190,V1760,Four wheeler,rate the cleanliness of your cab,4
R9790,F3190,V1760,Four wheeler,how was the drivers behavior,1
R9791,F3191,V2287,Auto,rate the cleanliness of your cab,4
R9791,F3191,V2287,Auto,how was the drivers behavior,4
R9793,F3193,V2083,Bike,rate the use of helmet of your driver,2
R9793,F3193,V2083,Bike,rate the friendliness of your driver,1
R9794,F3194,V2463,Bike,rate the use of helmet of your driver,3
R9794,F3194,V2463,Bike,rate the friendliness of your driver,4
R9796,F3196,V2307,Bike,rate the use of helmet of your driver,3
R9796,F3196,V2307,Bike,rate the friendliness of your driver,2
R9797,F3197,V2429,Bike,rate the use of helmet of your driver,2
R9797,F3197,V2429,Bike,rate the friendliness of your driver,3
R9800,F3200,V2552,Auto,rate the cleanliness of your cab,2
R9800,F3200,V2552,Auto,how was the drivers behavior,3
R9801,F3201,V2134,Auto,rate the cleanliness of your cab,4
R9801,F3201,V2134,Auto,how was the drivers behavior,3
R9803,F3203,V2644,Bike,rate the use of helmet of your driver,2
R9803,F3203,V2644,Bike,rate the friendliness of your driver,1
R9804,F3204,V2592,Bike,rate the use of helmet of your driver,3
R9804,F3204,V2592,Bike,rate the friendliness of your driver,1
R9805,F3205,V1975,Auto,rate the cleanliness of your cab,1
R9805,F3205,V1975,Auto,how was the drivers behavior,2
R9810,F3210,V2002,Auto,rate the cleanliness of your cab,4
R9810,F3210,V2002,Auto,how was the drivers behavior,4
R9811,F3211,V2385,Four wheeler,rate the cleanliness of your cab,4
R9811,F3211,V2385,Four wheeler,how was the drivers behavior,4
R9814,F3214,V2308,Bike,rate the use of helmet of your driver,3
R9814,F3214,V2308,Bike,rate the friendliness of your driver,4
R9815,F3215,V2335,Four wheeler,rate the cleanliness of your cab,4
R9815,F3215,V2335,Four wheeler,how was the drivers behavior,1
R9817,F3217,V2232,Four wheeler,rate the cleanliness of your cab,4
R9817,F3217,V2232,Four wheeler,how was the drivers behavior,2
R9818,F3218,V1809,Bike,rate the use of helmet of your driver,1
R9818,F3218,V1809,Bike,rate the friendliness of your driver,4
R9820,F3220,V2370,Four wheeler,rate the cleanliness of your cab,3
R9820,F3220,V2370,Four wheeler,how was the drivers behavior,4
R9822,F3222,V2028,Bike,rate the use of helmet of your driver,3
R9822,F3222,V2028,Bike,rate the friendliness of your driver,2
R9825,F3225,V2541,Bike,rate the use of helmet of your driver,2
R9825,F3225,V2541,Bike,rate the friendliness of your driver,2
R9826,F3226,V1891,Bike,rate the use of helmet of your driver,1
R9826,F3226,V1891,Bike,rate the friendliness of your driver,4
R9828,F3228,V2290,Auto,rate the cleanliness of your cab,4
R9828,F3228,V2290,Auto,how was the drivers behavior,4
R9830,F3230,V2489,Bike,rate the use of helmet of your driver,3
R9830,F3230,V2489,Bike,rate the friendliness of your driver,4
R9832,F3232,V2613,Auto,rate the cleanliness of your cab,4
R9832,F3232,V2613,Auto,how was the drivers behavior,1
R9833,F3233,V1951,Auto,rate the cleanliness of your cab,4
R9833,F3233,V1951,Auto,how was the drivers behavior,1
R9836,F3236,V2300,Bike,rate the use of helmet of your driver,4
R9836,F3236,V2300,Bike,rate the friendliness of your driver,2
R9838,F3238,V1855,Bike,rate the use of helmet of your driver,4
R9838,F3238,V1855,Bike,rate the friendliness of your driver,3
R9839,F3239,V2143,Four wheeler,rate the cleanliness of your cab,2
R9839,F3239,V2143,Four wheeler,how was the drivers behavior,2
R9840,F3240,V1906,Auto,rate the cleanliness of your cab,2
R9840,F3240,V1906,Auto,how was the drivers behavior,2
R9841,F3241,V2278,Bike,rate the use of helmet of your driver,3
R9841,F3241,V2278,Bike,rate the friendliness of your driver,2
R9842,F3242,V2078,Auto,rate the cleanliness of your cab,1
R9842,F3242,V2078,Auto,how was the drivers behavior,1
R9844,F3244,V2656,Bike,rate the use of helmet of your driver,2
R9844,F3244,V2656,Bike,rate the friendliness of your driver,3
R9845,F3245,V2538,Bike,rate the use of helmet of your driver,1
R9845,F3245,V2538,Bike,rate the friendliness of your driver,3
R9846,F3246,V2101,Bike,rate the use of helmet of your driver,4
R9846,F3246,V2101,Bike,rate the friendliness of your driver,3
R9847,F3247,V1829,Auto,rate the cleanliness of your cab,3
R9847,F3247,V1829,Auto,how was the drivers behavior,4
R9848,F3248,V2383,Auto,rate the cleanliness of your cab,4
R9848,F3248,V2383,Auto,how was the drivers behavior,1
R9849,F3249,V2745,Auto,rate the cleanliness of your cab,1
R9849,F3249,V2745,Auto,how was the drivers behavior,1
R9850,F3250,V2606,Bike,rate the use of helmet of your driver,2
R9850,F3250,V2606,Bike,rate the friendliness of your driver,1
R9851,F3251,V2313,Bike,rate the use of helmet of your driver,1
R9851,F3251,V2313,Bike,rate the friendliness of your driver,2
R9852,F3252,V2190,Auto,rate the cleanliness of your cab,1
R9852,F3252,V2190,Auto,how was the drivers behavior,1
R9854,F3254,V1787,Auto,rate the cleanliness of your cab,2
R9854,F3254,V1787,Auto,how was the drivers behavior,4
R9855,F3255,V2139,Auto,rate the cleanliness of your cab,2
R9855,F3255,V2139,Auto,how was the drivers behavior,4
R9857,F3257,V2598,Auto,rate the cleanliness of your cab,3
R9857,F3257,V2598,Auto,how was the drivers behavior,4
R9858,F3258,V2316,Auto,rate the cleanliness of your cab,2
R9858,F3258,V2316,Auto,how was the drivers behavior,1
R9859,F3259,V2035,Auto,rate the cleanliness of your cab,2
R9859,F3259,V2035,Auto,how was the drivers behavior,3
R9860,F3260,V2089,Auto,rate the cleanliness of your cab,3
R9860,F3260,V2089,Auto,how was the drivers behavior,3
R9863,F3263,V1927,Auto,rate the cleanliness of your cab,2
R9863,F3263,V1927,Auto,how was the drivers behavior,4
R9864,F3264,V2609,Four wheeler,rate the cleanliness of your cab,4
R9864,F3264,V2609,Four wheeler,how was the drivers behavior,2
R9865,F3265,V2689,Four wheeler,rate the cleanliness of your cab,2
R9865,F3265,V2689,Four wheeler,how was the drivers behavior,1
R9866,F3266,V2566,Auto,rate the cleanliness of your cab,4
R9866,F3266,V2566,Auto,how was the drivers behavior,2
R9868,F3268,V2293,Four wheeler,rate the cleanliness of your cab,3
R9868,F3268,V2293,Four wheeler,how was the drivers behavior,1
R9869,F3269,V2646,Auto,rate the cleanliness of your cab,2
R9869,F3269,V2646,Auto,how was the drivers behavior,3
R9870,F3270,V2463,Bike,rate the use of helmet of your driver,1
R9870,F3270,V2463,Bike,rate the friendliness of your driver,1
R9871,F3271,V1844,Four wheeler,rate the cleanliness of your cab,4
R9871,F3271,V1844,Four wheeler,how was the drivers behavior,3
R9872,F3272,V2003,Bike,rate the use of helmet of your driver,1
R9872,F3272,V2003,Bike,rate the friendliness of your driver,4
R9873,F3273,V2548,Four wheeler,rate the cleanliness of your cab,3
R9873,F3273,V2548,Four wheeler,how was the drivers behavior,4
R9876,F3276,V2017,Bike,rate the use of helmet of your driver,4
R9876,F3276,V2017,Bike,rate the friendliness of your driver,3
R9877,F3277,V2366,Four wheeler,rate the cleanliness of your cab,3
R9877,F3277,V2366,Four wheeler,how was the drivers behavior,2
R9878,F3278,V2354,Auto,rate the cleanliness of your cab,1
R9878,F3278,V2354,Auto,how was the drivers behavior,1
R9879,F3279,V2668,Auto,rate the cleanliness of your cab,4
R9879,F3279,V2668,Auto,how was the drivers behavior,2
R9880,F3280,V1952,Auto,rate the cleanliness of your cab,3
R9880,F3280,V1952,Auto,how was the drivers behavior,1
R9881,F3281,V1908,Four wheeler,rate the cleanliness of your cab,2
R9881,F3281,V1908,Four wheeler,how was the drivers behavior,2
R9883,F3283,V2006,Auto,rate the cleanliness of your cab,4
R9883,F3283,V2006,Auto,how was the drivers behavior,1
R9885,F3285,V2618,Auto,rate the cleanliness of your cab,1
R9885,F3285,V2618,Auto,how was the drivers behavior,2
R9890,F3290,V2167,Four wheeler,rate the cleanliness of your cab,1
R9890,F3290,V2167,Four wheeler,how was the drivers behavior,3
R9892,F3292,V1846,Four wheeler,rate the cleanliness of your cab,2
R9892,F3292,V1846,Four wheeler,how was the drivers behavior,2
R9893,F3293,V2064,Bike,rate the use of helmet of your driver,3
R9893,F3293,V2064,Bike,rate the friendliness of your driver,3
R9894,F3294,V2556,Auto,rate the cleanliness of your cab,4
R9894,F3294,V2556,Auto,how was the drivers behavior,2
R9895,F3295,V2468,Auto,rate the cleanliness of your cab,2
R9895,F3295,V2468,Auto,how was the drivers behavior,2
R9897,F3297,V2246,Auto,rate the cleanliness of your cab,4
R9897,F3297,V2246,Auto,how was the drivers behavior,1
R9898,F3298,V1871,Four wheeler,rate the cleanliness of your cab,3
R9898,F3298,V1871,Four wheeler,how was the drivers behavior,1
R9899,F3299,V1759,Auto,rate the cleanliness of your cab,3
R9899,F3299,V1759,Auto,how was the drivers behavior,4
R9900,F3300,V2328,Bike,rate the use of helmet of your driver,2
R9900,F3300,V2328,Bike,rate the friendliness of your driver,3
R9901,F3301,V2679,Auto,rate the cleanliness of your cab,4
R9901,F3301,V2679,Auto,how was the drivers behavior,3
R9904,F3304,V2581,Bike,rate the use of helmet of your driver,4
R9904,F3304,V2581,Bike,rate the friendliness of your driver,2
R9906,F3306,V2547,Bike,rate the use of helmet of your driver,1
R9906,F3306,V2547,Bike,rate the friendliness of your driver,4
R9907,F3307,V1783,Auto,rate the cleanliness of your cab,4
R9907,F3307,V1783,Auto,how was the drivers behavior,3
R9908,F3308,V1757,Auto,rate the cleanliness of your cab,2
R9908,F3308,V1757,Auto,how was the drivers behavior,1
R9909,F3309,V2026,Four wheeler,rate the cleanliness of your cab,3
R9909,F3309,V2026,Four wheeler,how was the drivers behavior,2
R9910,F3310,V2032,Auto,rate the cleanliness of your cab,1
R9910,F3310,V2032,Auto,how was the drivers behavior,4
R9911,F3311,V2104,Auto,rate the cleanliness of your cab,2
R9911,F3311,V2104,Auto,how was the drivers behavior,1
R9912,F3312,V2220,Four wheeler,rate the cleanliness of your cab,2
R9912,F3312,V2220,Four wheeler,how was the drivers behavior,4
R9914,F3314,V1752,Auto,rate the cleanliness of your cab,1
R9914,F3314,V1752,Auto,how was the drivers behavior,4
R9915,F3315,V2312,Auto,rate the cleanliness of your cab,3
R9915,F3315,V2312,Auto,how was the drivers behavior,1
R9916,F3316,V2687,Auto,rate the cleanliness of your cab,2
R9916,F3316,V2687,Auto,how was the drivers behavior,3
R9917,F3317,V2317,Auto,rate the cleanliness of your cab,2
R9917,F3317,V2317,Auto,how was the drivers behavior,2
R9918,F3318,V2666,Four wheeler,rate the cleanliness of your cab,3
R9918,F3318,V2666,Four wheeler,how was the drivers behavior,2
R9919,F3319,V2374,Auto,rate the cleanliness of your cab,4
R9919,F3319,V2374,Auto,how was the drivers behavior,3
R9920,F3320,V1831,Auto,rate the cleanliness of your cab,3
R9920,F3320,V1831,Auto,how was the drivers behavior,1
R9921,F3321,V2226,Four wheeler,rate the cleanliness of your cab,1
R9921,F3321,V2226,Four wheeler,how was the drivers behavior,4
R9922,F3322,V2661,Auto,rate the cleanliness of your cab,4
R9922,F3322,V2661,Auto,how was the drivers behavior,3
R9923,F3323,V1964,Four wheeler,rate the cleanliness of your cab,1
R9923,F3323,V1964,Four wheeler,how was the drivers behavior,4
R9924,F3324,V1992,Four wheeler,rate the cleanliness of your cab,1
R9924,F3324,V1992,Four wheeler,how was the drivers behavior,2
R9926,F3326,V2185,Four wheeler,rate the cleanliness of your cab,1
R9926,F3326,V2185,Four wheeler,how was the drivers behavior,1
R9928,F3328,V2595,Four wheeler,rate the cleanliness of your cab,3
R9928,F3328,V2595,Four wheeler,how was the drivers behavior,3
R9929,F3329,V2717,Auto,rate the cleanliness of your cab,2
R9929,F3329,V2717,Auto,how was the drivers behavior,4
R9930,F3330,V1854,Auto,rate the cleanliness of your cab,3
R9930,F3330,V1854,Auto,how was the drivers behavior,1
R9934,F3334,V2004,Four wheeler,rate the cleanliness of your cab,1
R9934,F3334,V2004,Four wheeler,how was the drivers behavior,3
R9935,F3335,V2491,Four wheeler,rate the cleanliness of your cab,1
R9935,F3335,V2491,Four wheeler,how was the drivers behavior,4
R9936,F3336,V2029,Four wheeler,rate the cleanliness of your cab,2
R9936,F3336,V2029,Four wheeler,how was the drivers behavior,1
R9937,F3337,V2710,Auto,rate the cleanliness of your cab,2
R9937,F3337,V2710,Auto,how was the drivers behavior,4
R9938,F3338,V2392,Bike,rate the use of helmet of your driver,2
R9938,F3338,V2392,Bike,rate the friendliness of your driver,4
R9939,F3339,V2430,Auto,rate the cleanliness of your cab,1
R9939,F3339,V2430,Auto,how was the drivers behavior,4
R9940,F3340,V2414,Bike,rate the use of helmet of your driver,1
R9940,F3340,V2414,Bike,rate the friendliness of your driver,2
R9941,F3341,V2249,Bike,rate the use of helmet of your driver,2
R9941,F3341,V2249,Bike,rate the friendliness of your driver,4
R9943,F3343,V2553,Bike,rate the use of helmet of your driver,2
R9943,F3343,V2553,Bike,rate the friendliness of your driver,1
R9944,F3344,V2324,Auto,rate the cleanliness of your cab,1
R9944,F3344,V2324,Auto,how was the drivers behavior,4
R9945,F3345,V1822,Auto,rate the cleanliness of your cab,1
R9945,F3345,V1822,Auto,how was the drivers behavior,2
R9946,F3346,V1804,Bike,rate the use of helmet of your driver,3
R9946,F3346,V1804,Bike,rate the friendliness of your driver,3
R9947,F3347,V1957,Auto,rate the cleanliness of your cab,2
R9947,F3347,V1957,Auto,how was the drivers behavior,2
R9948,F3348,V1860,Bike,rate the use of helmet of your driver,1
R9948,F3348,V1860,Bike,rate the friendliness of your driver,4
R9949,F3349,V2337,Auto,rate the cleanliness of your cab,3
R9949,F3349,V2337,Auto,how was the drivers behavior,2
R9950,F3350,V2483,Four wheeler,rate the cleanliness of your cab,1
R9950,F3350,V2483,Four wheeler,how was the drivers behavior,4
R9951,F3351,V2123,Bike,rate the use of helmet of your driver,1
R9951,F3351,V2123,Bike,rate the friendliness of your driver,3
R9952,F3352,V2370,Four wheeler,rate the cleanliness of your cab,3
R9952,F3352,V2370,Four wheeler,how was the drivers behavior,2
R9955,F3355,V2501,Four wheeler,rate the cleanliness of your cab,3
R9955,F3355,V2501,Four wheeler,how was the drivers behavior,2
R9958,F3358,V2062,Auto,rate the cleanliness of your cab,2
R9958,F3358,V2062,Auto,how was the drivers behavior,3
R9959,F3359,V2629,Four wheeler,rate the cleanliness of your cab,2
R9959,F3359,V2629,Four wheeler,how was the drivers behavior,4
R9960,F3360,V2000,Four wheeler,rate the cleanliness of your cab,3
